Time,position,smoothposition,speed,smoothspeed
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,0
7,0,0,0,0
8,0,0,0,0
9,0,0,0,0
10,0,0,0,0
11,0,0,0,0
12,0,0,0,0
13,0,0,0,0
14,0,0,0,0
15,0,0,0,0
16,0,0,0,0
17,0,0,0,0
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
24,0,0,0,0
25,0,0,0,0
26,0,0,0,0
27,0,0,0,0
28,0,0,0,0
29,0,0,0,0
30,0,0,0,0
31,0,0,0,0
32,0,0,0,0
33,0,0,0,0
34,0,0,0,0
35,0,0,0,0
36,0,0,0,0
37,-1,-0.1,-0.1,-0.01
38,-1,-0.19,-0.09,-0.018
39,-1,-0.271,-0.081,-0.0243
40,-1,-0.3439,-0.0729,-0.02916
41,-1,-0.40951,-0.06561,-0.032805
42,-1,-0.468559,-0.059049,-0.0354294
43,-1,-0.5217031,-0.0531441,-0.03720087
44,-1,-0.56953279,-0.04782969,-0.038263752
45,-1,-0.612579511,-0.043046721,-0.0387420489
46,-1,-0.6513215599,-0.0387420489,-0.0387420489
47,-1,-0.68618940391,-0.03486784401,-0.038354628411
48,-1,-0.717570463519,-0.031381059609,-0.0376572715308
49,-1,-0.7458134171671,-0.0282429536481,-0.03671583974253
50,-1,-0.77123207545039,-0.02541865828329,-0.035586121596606
51,-1,-0.794108867905351,-0.022876792454961,-0.0343151886824415
52,-1,-0.814697981114816,-0.0205891132094649,-0.0329425811351438
53,-1,-0.833228183003334,-0.0185302018885184,-0.0315013432104813
54,-1,-0.849905364703001,-0.0166771816996666,-0.0300189270593998
55,-1,-0.864914828232701,-0.0150094635296999,-0.0285179807064298
56,-1,-0.878423345409431,-0.01350851717673,-0.0270170343534598
57,-1,-0.890581010868488,-0.0121576654590569,-0.0255310974640196
58,-1,-0.901522909781639,-0.0109418989131512,-0.0240721776089327
59,-1,-0.911370618803475,-0.00984770902183607,-0.0226497307502231
60,-1,-0.920233556923127,-0.00886293811965244,-0.021271051487166
61,-1,-0.928210201230815,-0.0079766443076873,-0.0199416107692181
62,-1,-0.935389181107733,-0.00717897987691851,-0.0186653476799882
63,-1,-0.94185026299696,-0.00646108188922667,-0.017444921100912
64,-1,-0.947665236697264,-0.00581497370030404,-0.0162819263608512
65,-1,-0.952898713027538,-0.0052334763302736,-0.0151770813577935
66,-1,-0.957608841724784,-0.0047101286972463,-0.0141303860917387
67,-1,-0.961847957552305,-0.00423911582752157,-0.013141259065317
68,-1,-0.965663161797075,-0.00381520424476944,-0.0122086535832623
69,-1,-0.969096845617367,-0.00343368382029252,-0.0113311566069653
70,-1,-0.972187161055631,-0.00309031543826321,-0.0105070724900951
71,-1,-0.974968444950068,-0.00278128389443688,-0.00973449363052926
72,-1,-0.977471600455061,-0.00250315550499325,-0.00901135981797566
73,-1,-0.979724440409555,-0.00225283995449388,-0.00833550783162748
74,-1,-0.981751996368599,-0.00202755595904458,-0.00770471264436919
75,-1,-0.983576796731739,-0.00182480036314003,-0.00711672141624628
76,-1,-0.985219117058565,-0.0016423203268261,-0.00656928130730426
77,-1,-0.986697205352709,-0.00147808829414342,-0.00606016200598817
78,-1,-0.988027484817438,-0.00133027946472908,-0.00558717375186227
79,-1,-0.989224736335694,-0.00119725151825623,-0.00514818152850166
80,-1,-0.990302262702125,-0.00107752636643055,-0.00474111601229455
81,-1,-0.991272036431912,-0.000969773729787571,-0.00436398178404385
82,-1,-0.992144832788721,-0.000872796356808814,-0.00401486324132035
83,-1,-0.992930349509849,-0.000785516721127921,-0.0036919285893011
84,-1,-0.993637314558864,-0.000706965049015129,-0.00339343223527251
85,-1,-0.994273583102978,-0.000636268544113583,-0.00311771586615661
86,-1,-0.99484622479268,-0.00057264168970228,-0.00286320844851118
87,-1,-0.995361602313412,-0.000515377520732052,-0.00262842535573327
88,-1,-0.995825442082071,-0.000463839768658825,-0.00241196679702582
89,-1,-0.996242897873864,-0.000417455791792976,-0.00221251569650254
90,-1,-0.996618608086477,-0.000375710212613622,-0.00202883514811365
91,-1,-0.99695674727783,-0.000338139191352282,-0.00185976555243751
92,-1,-0.997261072550047,-0.000304325272217021,-0.00170422152441546
93,-1,-0.997534965295042,-0.000273892744995341,-0.00156118864647345
94,-1,-0.997781468765538,-0.000246503470495818,-0.00142972012887569
95,-1,-0.998003321888984,-0.000221853123446247,-0.00130893342833274
96,-1,-0.998202989700086,-0.000199667811101589,-0.00119800686660963
97,-1,-0.998382690730077,-0.00017970102999143,-0.00109617628294781
98,-1,-0.998544421657069,-0.000161730926992232,-0.00100273174735225
99,-1,-0.998689979491362,-0.000145557834293042,-0.00091701435604633
100,-1,-0.998820981542226,-0.000131002050863804,-0.000838413125528077
101,-1,-0.998938883388004,-0.000117901845777424,-0.000766361997553012
102,-1,-0.999044995049203,-0.00010611166119967,-0.000700336963917678
103,-1,-0.999140495544283,-9.55004950796701E-05,-0.000639853317033877
104,-1,-0.999226445989855,-8.5950445571692E-05,-0.000584463029887658
105,-1,-0.999303801390869,-7.73554010145006E-05,-0.000533752267000343
106,-1,-0.999373421251782,-6.96198609130283E-05,-0.000487339026391611
107,-1,-0.999436079126604,-6.26578748217366E-05,-0.000444870911234624
108,-1,-0.999492471213944,-5.63920873396517E-05,-0.000406023028845127
109,-1,-0.999543224092549,-5.07528786056755E-05,-0.000370496013821181
110,-1,-0.999588901683294,-4.56775907450302E-05,-0.000338014171513566
111,-1,-0.999630011514965,-4.11098316706049E-05,-0.00030832373752927
112,-1,-0.999667010363468,-3.69988485035E-05,-0.000281191248626693
113,-1,-0.999700309327122,-3.32989636531167E-05,-0.000256402020129336
114,-1,-0.999730278394409,-2.9969067287805E-05,-0.000233758724845182
115,-1,-0.999757250554968,-2.69721605590245E-05,-0.000213080068416567
116,-1,-0.999781525499472,-2.42749445031887E-05,-0.000194199556025229
117,-1,-0.999803372949524,-2.18474500528476E-05,-0.000176964345427991
118,-1,-0.999823035654572,-1.96627050476073E-05,-0.000161234181389952
119,-1,-0.999840732089115,-1.76964345427466E-05,-0.000146880406705232
120,-1,-0.999856658880203,-1.59267910885275E-05,-0.000133785045143561
121,-1,-0.999870992992183,-1.4334111979708E-05,-0.000121839951827176
122,-1,-0.999883893692965,-1.29007007817483E-05,-0.000110946026722633
123,-1,-0.999895504323668,-1.16106307035402E-05,-0.000101012487120724
124,-1,-0.999905953891301,-1.04495676331862E-05,-9.19561951719702E-05
125,-1,-0.999915358502171,-9.40461086984534E-06,-8.37010367417577E-05
126,-1,-0.999923822651954,-8.4641497828386E-06,-7.61773480458658E-05
127,-1,-0.999931440386759,-7.61773480462136E-06,-6.93213867217413E-05
128,-1,-0.999938296348083,-6.85596132410371E-06,-6.30748441819776E-05
129,-0.5,-0.949944466713275,0.0499938296348083,0.00494261560371705
130,-0.5,-0.904950020041947,0.0449944466713275,0.00894779871047809
131,-0.5,-0.864455018037752,0.0404950020041948,0.0121025190398498
132,-0.5,-0.828009516233977,0.0364455018037753,0.0145368173162423
133,-0.5,-0.795208564610579,0.0328009516233977,0.0163632307469578
134,0,-0.715687708149521,0.079520856461058,0.0226789933183679
135,0,-0.644118937334569,0.0715687708149522,0.0275679710680263
136,0,-0.579707043601112,0.0644118937334569,0.0312523633345694
137,0,-0.521736339241001,0.0579707043601112,0.0339241974371235
138,0,-0.469562705316901,0.0521736339241001,0.0357491410858212
139,0,-0.422606434785211,0.0469562705316901,0.0368698540304081
140,0,-0.38034579130669,0.0422606434785211,0.0374089329752194
141,0,-0.342311212176021,0.038034579130669,0.0374714975907643
142,0,-0.308080090958419,0.0342311212176021,0.0371474599534481
143,0,-0.277272081862577,0.0308080090958419,0.0365135148676875
144,0,-0.249544873676319,0.0277272081862577,0.0356348841995445
145,0,-0.224590386308687,0.0249544873676319,0.0345668445163533
146,0,-0.202131347677819,0.0224590386308687,0.0333560639278048
147,0,-0.181918212910037,0.0202131347677819,0.0320417710118025
148,0,-0.163726391619033,0.0181918212910037,0.0306567760397226
149,0,-0.14735375245713,0.0163726391619033,0.0292283623519407
150,0,-0.132618377211417,0.014735375245713,0.0277790636413179
151,0,-0.119356539490275,0.0132618377211417,0.0263273410493003
152,0,-0.107420885541248,0.0119356539490275,0.024888172339273
153,0,-0.0966787969871228,0.0107420885541248,0.0234735639607582
154,0,-0.0870109172884105,0.00966787969871229,0.0220929955345536
