Time,position,smoothposition,speed,smoothspeed
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,0
7,0,0,0,0
8,0,0,0,0
9,0,0,0,0
10,0,0,0,0
11,0,0,0,0
12,0,0,0,0
13,0,0,0,0
14,0,0,0,0
15,0,0,0,0
16,0,0,0,0
17,0,0,0,0
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
24,0,0,0,0
25,0,0,0,0
26,0,0,0,0
27,0,0,0,0
28,0,0,0,0
29,0,0,0,0
30,0,0,0,0
31,0,0,0,0
32,0,0,0,0
33,0,0,0,0
34,0,0,0,0
35,0,0,0,0
36,0,0,0,0
37,0,0,0,0
38,0,0,0,0
39,0,0,0,0
40,0,0,0,0
41,0,0,0,0
42,0,0,0,0
43,0,0,0,0
44,0,0,0,0
45,0,0,0,0
46,0,0,0,0
47,0,0,0,0
48,0,0,0,0
49,0,0,0,0
50,0,0,0,0
51,0,0,0,0
52,0,0,0,0
53,0,0,0,0
54,0,0,0,0
55,0,0,0,0
56,0,0,0,0
57,0,0,0,0
58,0,0,0,0
59,0,0,0,0
60,0,0,0,0
61,0,0,0,0
62,0,0,0,0
63,0,0,0,0
64,0,0,0,0
65,0,0,0,0
66,0,0,0,0
67,0,0,0,0
68,0,0,0,0
69,0,0,0,0
70,0,0,0,0
71,0,0,0,0
72,0,0,0,0
73,0,0,0,0
74,0,0,0,0
75,0,0,0,0
76,0,0,0,0
77,0,0,0,0
78,0,0,0,0
79,-2.5,-0.25,-0.25,-0.025
80,-2.5,-0.475,-0.225,-0.045
81,-2.5,-0.6775,-0.2025,-0.06075
82,-2.5,-0.85975,-0.18225,-0.0729
83,-2.5,-1.023775,-0.164025,-0.0820125
84,-2.5,-1.1713975,-0.1476225,-0.0885735
85,-2.5,-1.30425775,-0.13286025,-0.093002175
86,-2,-1.373831975,-0.069574225,-0.09065938
87,-2,-1.4364487775,-0.0626168025,-0.08785512225
88,-2,-1.49280389975,-0.0563551222500001,-0.08470512225
89,-2,-1.543523509775,-0.050719610025,-0.0813065710275
90,-2,-1.5891711587975,-0.0456476490225,-0.077740678827
91,-2,-1.63025404291775,-0.04108288412025,-0.074074899356325
92,-2,-1.66722863862598,-0.036974595708225,-0.070364868991515
93,-2,-1.70050577476338,-0.0332771361374025,-0.0666560957061038
94,-2,-1.73045519728704,-0.0299494225236623,-0.0629854283878596
95,-2,-1.75740967755834,-0.026954480271296,-0.0593823335762033
96,-2,-1.7816687098025,-0.0242590322441665,-0.0558700034429996
97,-2,-1.80350183882225,-0.0218331290197498,-0.0524663160006746
98,-2,-1.82315165494003,-0.0196498161177747,-0.0491846660123846
99,-2,-1.84083648944602,-0.0176848345059972,-0.0460346828617459
100,-2,-1.85675284050142,-0.0159163510553977,-0.0430228496811111
101,-2,-1.87107755645128,-0.0143247159498578,-0.0401530363079857
102,-2,-1.88396980080615,-0.012892244354872,-0.0374269571126744
103,-2,-1.89557282072554,-0.0116030199193848,-0.0348445633933454
104,-2,-1.90601553865298,-0.0104427179274464,-0.0324043788467555
105,-2,-1.91541398478768,-0.00939844613470164,-0.0301037855755501
106,-2,-1.92387258630892,-0.00845860152123157,-0.0279392671701183
107,-2,-1.93148532767802,-0.0076127413691085,-0.0259066145900173
108,-2,-1.93833679491022,-0.00685146723219754,-0.0240010998542353
109,-2,-1.9445031154192,-0.0061663205089777,-0.0222176219197096
110,-2,-1.95005280387728,-0.0055496884580799,-0.0205508285735466
111,-2,-1.95504752348955,-0.00499471961227194,-0.0189952176774191
112,-2,-1.9595427711406,-0.00449524765104492,-0.0175452206747817
113,-2,-1.96358849402654,-0.00404572288594029,-0.0161952708958976
114,-2,-1.96722964462388,-0.00364115059734638,-0.0149398588660424
115,-2,-1.97050668016149,-0.00327703553761172,-0.0137735765331994
116,-2,-1.97345601214535,-0.0029493319838505,-0.0126911520782645
117,-2,-1.97611041093081,-0.00265439878546547,-0.0116874767489846
118,-2,-1.97849936983773,-0.00238895890691881,-0.010757624964778
119,-2,-1.98064943285396,-0.002150063016227,-0.00989686876992291
120,-2,-1.98258448956856,-0.00193505671460437,-0.00910068756439105
121,-2,-1.9843260406117,-0.00174155104314377,-0.00836477391226632
122,-2,-1.98589343655053,-0.0015673959388296,-0.00768503611492265
123,-1.5,-1.93730409289548,0.0485893436550535,-0.00205759813792503
124,-1.5,-1.89357368360593,0.0437304092895481,0.00252120260482228
125,-1.5,-1.85421631524534,0.0393573683605932,0.00620481918039937
126,-1.5,-1.81879468372081,0.0354216315245339,0.00912650041481283
127,-1.5,-1.78691521534873,0.0318794683720807,0.0114017972105396
128,-1.5,-1.75822369381385,0.0286915215348724,0.0131307696429729
129,-1.5,-1.73240132443247,0.0258223693813853,0.0143999296168141
130,-1.5,-1.70916119198922,0.0232401324432467,0.0152839498994574
131,-1.5,-1.6882450727903,0.020916119198922,0.0158471668294039
132,-1,-1.61942056551127,0.0688245072790299,0.0211449008743665
133,-1,-1.55747850896014,0.0619420565511268,0.0252246164420425
134,-1,-1.50173065806413,0.0557478508960141,0.0282769398874397
135,-1,-1.45155759225772,0.0501730658064128,0.030466552479337
136,-1,-1.40640183303194,0.0451557592257714,0.0319354731539804
137,-1,-1.36576164972875,0.0406401833031944,0.0328059441689018
138,-1,-1.32918548475587,0.0365761649728749,0.0331829662492991
139,-1,-1.29626693628029,0.0329185484755874,0.0331565244719279
140,-1,-1.26664024265226,0.0296266936280287,0.032803541387538
141,-1,-1.23997621838703,0.0266640242652259,0.0321895896753068
142,-1,-1.21597859654833,0.0239976218387032,0.0313703928916464
143,-1,-1.1943807368935,0.021597859654833,0.0303931395679651
144,-0.5,-1.12494266320415,0.0694380736893496,0.0342976329801035
145,-0.5,-1.06244839688373,0.0624942663204147,0.0371172963141347
146,-0.5,-1.00620355719536,0.0562448396883732,0.0390300506515585
147,-0.5,-0.955583201475823,0.0506203557195358,0.0401890811583562
148,-0.5,-0.910024881328241,0.0455583201475823,0.0407260050572789
149,-0.5,-0.869022393195417,0.041002488132824,0.0407536533648334
150,-0.5,-0.832120153875875,0.0369022393195416,0.0403685119603042
151,-0.5,-0.798908138488287,0.0332120153875874,0.0396528623030325
152,-0.5,-0.769017324639459,0.0298908138488287,0.0386766574576121
153,-0.5,-0.742115592175513,0.0269017324639459,0.0374991649582455
154,-0.5,-0.717904032957962,0.0242115592175512,0.0361704043841761
155,-0.5,-0.696113629662165,0.0217904032957962,0.0347324042753381
156,-0.5,-0.676502266695949,0.0196113629662166,0.033220300144426
157,-0.5,-0.658852040026354,0.0176502266695949,0.0316632927969428
158,-0.5,-0.642966836023719,0.0158852040026354,0.0300854839175121
159,-0.5,-0.628670152421347,0.0142966836023718,0.0285066038859981
160,-0.5,-0.615803137179212,0.0128670152421346,0.0269426450216117
161,-0.5,-0.604222823461291,0.0115803137179212,0.0254064118912427
162,0.5,-0.493800541115162,0.110422282346129,0.0339079989367313
163,0.5,-0.394420487003646,0.0993800541115162,0.0404552044542098
164,0.5,-0.304978438303281,0.0894420487003645,0.0453538888788253
165,0.5,-0.224480594472953,0.0804978438303281,0.0488682843739756
166,0.5,-0.152032535025658,0.0724480594472953,0.0512262618813075
167,0.5,-0.0868292815230919,0.0652032535025658,0.0526239610434334
168,0.5,-0.0281463533707827,0.0586829281523092,0.0532298577543209
169,0.5,0.0246682819662956,0.0528146353370783,0.0531883355125967
170,0.5,0.072201453769666,0.0475331718033705,0.0526228191416741
171,0.5,0.114981308392699,0.0427798546230334,0.05163852268981
172,0.5,0.153483177553429,0.0385018691607301,0.050324857336902
173,0.5,0.188134859798087,0.0346516822446571,0.0487575398276775
174,0.5,0.219321373818278,0.0311865140201913,0.0470004372469289
175,1.5,0.34738923643645,0.128067862618172,0.0551071797840532
176,1.5,0.462650312792805,0.115261076356355,0.0611225694412834
177,1.5,0.566385281513525,0.10373496872072,0.065383809369227
178,1.5,0.659746753362172,0.0933614718486475,0.0681815756171691
179,1.5,0.743772078025955,0.0840253246637828,0.0697659505218304
180,1.5,0.819394870223359,0.0756227921974045,0.0703516346893878
181,1.5,0.887455383201023,0.068060512977664,0.0701225225182155
182,1.5,0.948709844880921,0.0612544616798977,0.0692357164343837
183,1.5,1.00383886039283,0.0551290155119079,0.0678250463421361
184,1.5,1.05345497435355,0.0496161139607172,0.0660041531039942
185,2.5,1.19810947691819,0.144654502564645,0.0738691880500593
