ultra1,ultra2,ultra3,ultra4,ultra5,closest_obstacle
871,2000,2000,2000,468,441
871,2000,2000,2000,468,441
871,2000,2000,2000,468,441
871,2000,2000,2000,468,441
871,2000,2000,2000,468,441
871,2000,2000,2000,468,441
871,2000,2000,2000,468,441
871,2000,2000,2000,468,441
871,2000,2000,2000,468,441
871,2000,2000,2000,468,441
871,2000,2000,2000,468,441
871,2000,2000,2000,468,441
871,2000,2000,2000,468,441
871,2000,2000,2000,468,441
871,2000,2000,2000,468,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
871,2000,2000,2000,465,441
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,465,465
2000,2000,2000,2000,2000,1570
