Time,position,speed,result
102,0.000395697503202932,-0.000266301636353907,0
103,0.000356127752882639,-0.000243628447750546,0
104,0.000320514977594375,-0.000222826880504318,0
105,0.000288463479834938,-0.00020374934222983,0
106,0.000259617131851444,-0.000186259042805196,0
107,0.000233655418666299,-0.000170229309843191,0
108,0.000210289876799669,-0.000155542933045535,0
109,0.000189260889119703,-0.000142091538508978,0
110,0.000170334800207732,-0.000129774993549277,0
111,0.000153301320186959,-0.000118500842196427,0
112,0.000137971188168263,-0.000108183771178654,0
113,0.0501241740693514,0.00490125489405753,0
114,0.0951117566624163,0.00890988766395827,0
115,0.0856005809961747,0.00706778133093828,0
116,0.0770405228965572,0.0055049973878827,0
117,0.0624028235462114,0.00307231847204696,0
118,0.0624028235462114,0.00307231847204696,0
119,0.0561625411915902,0.00214105838938015,0
120,0.0505462870724312,0.00136532713852623,0
121,0.0454916583651881,0.000723331553949296,0
122,0.0409424925286693,0.000196081814902486,0
123,0.0368482432758023,-0.000232951291874455,0
124,0.0331634189482221,-0.000578138595445033,0
125,0.0298470770533999,-0.000851958925382751,0
126,0.0268623693480599,-0.00106523380337847,0
127,0.0241761324132539,-0.00122733411652123,0
128,0.0217585191719285,-0.00134636202900164,0
129,0.0195826672547357,-0.00142931101782076,0
130,0.0176244005292621,-0.00148220658858604,0
131,0.0158619604763359,-0.00151022993502006,0
132,0.0142757644287023,-0.00151782654628141,0
133,0.0128481879858321,-0.0015088015359403,0
134,0.0115633691872489,-0.00148640326220459,0
135,0.010407032268524,-0.00145339662785662,0
136,0.00936632904167158,-0.00141212728775619,0
137,0.00842969613750442,-0.00136457784939729,0
138,0.00758672652375398,-0.00131241702583261,0
139,0.00682805387137858,-0.00125704258848689,0
140,0.00614524848424072,-0.00119961886835198,0
141,0.00553072363581665,-0.00114110946635919,0
142,0.00497765127223499,-0.00108230575608144,0
143,0.00447988614501149,-0.00102385169319565,0
144,0.00403189753051034,-0.000966265385326195,0
145,0.00362870777745931,-0.000909957822098679,0
146,0.00326583699971337,-0.000855249117663404,0
147,0.00293925329974204,-0.000802382575894198,0
148,0.00264532796976783,-0.000751536851302198,0
149,0.00238079517279105,-0.000702836445869657,0
150,0.00214271565551195,-0.000656360753010602,0
151,0.00192844408996075,-0.000612151834264661,0
152,0.00156203971286821,-0.000530554979373669,0
153,0.00140583574158139,-0.000493119878564984,0
154,0.00140583574158139,-0.000493119878564984,0
155,0.00126525216742325,-0.0004578662481243,0
156,0.00102485425561283,-0.000393646199994301,0
157,0.00102485425561283,-0.000393646199994301,0
158,0.000922368830051548,-0.000364530122550999,0
159,0.000830131947046393,-0.000337300798596415,0
160,0.000747118752341754,-0.000311872038207237,0
161,0.000672406877107579,-0.000288156021909931,0
162,0.000605166189396821,-0.000266064488490014,0
163,0.000544649570457139,-0.000245509701534981,0
164,0.000490184613411425,-0.000226405227086054,0
165,0.000441166152070282,-0.000208666550511563,0
166,0.000397049536863254,-0.000192211556981109,0
167,0.000357344583176929,-0.000176960896651631,0
168,0.000321610124859236,-0.000162838252818237,0
169,0.000289449112373312,-0.000149770528785006,0
170,0.000260504201135981,-0.000137687967030238,0
171,0.000234453781022383,-0.000126524212338574,0
172,0.000211008402920145,-0.000116216328914941,0
173,0.00018990756262813,-0.000106704780052648,0
174,0.000170916806365317,-9.79333776736646E-05,0
175,0.000153825125728785,-8.98492079699513E-05,0
176,0.000138442613155907,-8.2402538430244E-05,0
177,0.000124598351840316,-7.55467107187787E-05,0
178,0.000112138516656285,-6.9238023165304E-05,0
179,0.000100924664990656,-6.34356060153364E-05,0
180,9.08321984915904E-05,-5.81012920637093E-05,0
181,8.17489786424314E-05,-5.31994848422543E-05,0
182,7.35740807781883E-05,-4.86970261444532E-05,0
183,6.62166727003694E-05,-4.45630643377898E-05,0
184,5.95950054303325E-05,-4.07689246310145E-05,0
185,5.36355048872992E-05,-3.72879822222164E-05,0
186,4.82719543985693E-05,-3.40955390488677E-05,0
187,4.34447589587124E-05,-3.11687046879666E-05,0
188,3.91002830628411E-05,-2.84862818087571E-05,0
189,3.5190254756557E-05,-2.60286564585098E-05,0
190,3.16712292809013E-05,-2.37776933602244E-05,0
191,2.85041063528112E-05,-2.1716636317011E-05,0
192,2.56536957175301E-05,-1.9830013748838E-05,0
193,2.30883261457771E-05,-1.81035493311295E-05,0
194,2.07794935311994E-05,-1.65240776594743E-05,0
195,1.87015441780794E-05,-1.50794648288389E-05,0
196,1.68313897602715E-05,-1.37585337877358E-05,0
197,1.51482507842443E-05,-1.25509943065649E-05,0
198,1.36334257058199E-05,-1.14473773837509E-05,0
199,1.22700831352379E-05,-1.0438973902434E-05,0
200,1.10430748217141E-05,-9.51777734354295E-06,0
201,9.93876733954271E-06,-8.6764303574058E-06,0
202,8.94489060558844E-06,-7.90817499506065E-06,0
203,8.05040154502959E-06,-7.20680640161047E-06,0
204,7.24536139052663E-06,-6.56662977689972E-06,0
205,6.52082525147397E-06,-5.98242041311501E-06,0
206,5.86874272632657E-06,-5.44938662431825E-06,0
207,5.28186845369392E-06,-4.96313538914969E-06,0
208,4.75368160832452E-06,-4.51964053477166E-06,0
209,4.27831344749207E-06,-4.11521329737774E-06,0
210,3.85048210274286E-06,-3.74647510211489E-06,0
211,3.46543389246858E-06,-3.41033241293083E-06,0
212,3.11889050322172E-06,-3.10395351056243E-06,0
213,2.80700145289955E-06,-2.8247470645384E-06,0
214,2.52630130760959E-06,-2.57034237261356E-06,0
215,2.27367117684863E-06,-2.3385711484283E-06,0
216,2.04630405916377E-06,-2.12745074535396E-06,0
217,1.84167365324739E-06,-1.9351687114102E-06,0
218,1.65750628792265E-06,-1.76006857680165E-06,0
219,1.49175565913039E-06,-1.60063678200071E-06,0
220,1.34258009321735E-06,-1.45549066039195E-06,0
221,1.20832208389561E-06,-1.32336739528492E-06,0
222,1.08748987550605E-06,-1.20311387659539E-06,0
223,9.78740887955448E-07,-1.09367738769091E-06,0
224,8.80866799159903E-07,-9.94097057801373E-07,0
225,7.92780119243913E-07,-9.03496020012835E-07,0
226,7.13502107319522E-07,-8.2107421920399E-07,0
227,6.42151896587569E-07,-7.46101818356787E-07,0
228,5.77936706928812E-07,-6.77913155486984E-07,0
229,5.20143036235931E-07,-6.15901207007573E-07,0
230,4.68128732612338E-07,-5.59512516669175E-07,0
231,4.68128732612338E-07,-5.59512516669175E-07,0
232,3.41265846074394E-07,-4.19260152854309E-07,0
233,4.21315859351104E-07,-4.19260152854309E-07,0
234,-0.0499996928607385,-0.00500038074679603,0
235,-0.0949997235746647,-0.00900034574350904,0
236,-0.171949776095478,-0.0145802850278984,-1
237,-0.171949776095478,-0.0145802850278984,-1
238,-0.204754798485931,-0.0164027587641537,-1
239,-0.234279318637338,-0.0177149349028791,-1
240,-0.260851386773604,-0.0186006482262178,-1
241,-0.284766248096243,-0.01913206953586,-1
242,-0.356289623286619,-0.0243712001013115,-1
243,-0.420660660957957,-0.0283711838583142,-2
244,-0.478594594862161,-0.0313274588629032,-2
245,-0.530735135375945,-0.0334087670279913,-2
246,-0.577661621838351,-0.0347605389714327,-2
247,-0.619895459654516,-0.0355078688559059,-2
248,-0.657905913689064,-0.0357581273737702,-2
249,-0.692115322320158,-0.0356032554995025,-2
250,-0.722903790088142,-0.0351217767263507,-2
251,-0.750613411079328,-0.0343805611528342,-2
252,-0.775552069971395,-0.0334363709267575,-2
253,-0.797996862974256,-0.0323372131343678,-2
254,-0.81819717667683,-0.0311235231911885,-2
255,-0.836377459009147,-0.0298291991053013,-2
256,-0.852739713108232,-0.0284825046046797,-2
257,-0.867465741797409,-0.0271068570131294,-2
258,-0.880719167617668,-0.0257215138938424,-2
259,-0.892647250855901,-0.0243421708282815,-2
260,-0.903382525770311,-0.0229814812368943,-2
261,-0.91304427319328,-0.0216495078555018,-2
262,-0.921739845873952,-0.0203541143380188,-2
263,-0.929565861286557,-0.0191013044454774,-2
264,-0.936609275157901,-0.0178955153880641,-1
265,-0.942948347642111,-0.0167398710976787,-1
266,-0.9486535128779,-0.0156364005114897,-1
267,-0.95378816159011,-0.0145862253315617,-1
268,-0.958409345431099,-0.0135897211825044,-1
269,-0.962568410887989,-0.012646655609943,-1
270,-0.96631156979919,-0.0117563059400688,-1
271,-0.969680412819271,-0.01091755964807,-1
272,-0.972712371537344,-0.0101289995550703,-1
273,-0.97544113438361,-0.00938897588418984,-1
274,-0.977897020945249,-0.00869566695193477,-1
275,-0.980107318850724,-0.0080471300472888,-1
276,-0.982096586965651,-0.00744134385405268,-1
277,-0.983886928269086,-0.00687624359899091,-1
278,-0.985498235442178,-0.00634974995640095,-1
279,-0.98694841189796,-0.00585979260633908,-1
280,-0.988253570708164,-0.00540432922672557,-1
281,-0.989428213637347,-0.00498136059697137,-1
282,-0.990485392273613,-0.00458894240090076,-1
283,-0.991436853046252,-0.00422519423807456,-1
284,-0.992293167741626,-0.00388830628380459,0
285,-0.993063850967464,-0.00357654397800787,0
286,-0.993757465870717,-0.00328825107053244,0
287,-0.994381719283646,-0.00302185130477202,0
288,-0.994943547355281,-0.00277584898145836,0
289,-0.995449192619753,-0.00254882860975972,0
290,-0.995904273357778,-0.00233945382258622,0
291,-0.996313846022,-0.00214646570674982,0
292,-0.9966824614198,-0.00196868067585484,0
293,-0.99701421527782,-0.00180498799407135,0
294,-0.997312793750038,-0.00165434704188602,0
295,-0.997581514375034,-0.00151578440019703,0
296,-0.997823362937531,-0.00138839081642698,0
297,-0.998041026643778,-0.00127131810540898,0
298,-0.9982369239794,-0.00116377602843031,0
299,-0.99841323158146,-0.00106502918579328,0
300,-0.998571908423314,-0.000974393951399348,0
301,-0.998714717580982,-0.000891235472026275,0
302,-0.998843245822884,-0.000814964749013827,0
303,-0.998958921240596,-0.000745035815883607,0
304,-0.999063029116536,-0.000680943021889285,0
305,-0.999156726204883,-0.000622218428534996,0
306,-0.999241053584394,-0.000568429323632666,0
307,-0.999316948225955,-0.000519175855425454,0
308,-0.999385253403359,-0.000474088787623361,0
309,-0.999446728063023,-0.000432827374827436,0
310,-0.999502055256721,-0.000360549068475792,0
311,-0.999596664757944,-0.000328975664317726,0
312,-0.99963699828215,-0.000300111450306516,0
313,-0.99963699828215,-0.000300111450306516,0
314,-0.999673298453935,-0.000273730322454366,0
315,-0.999705968608541,-0.00024962430566958,0
316,-0.999735371747687,-0.000227602189017212,0
317,-0.999761834572918,-0.000207488252638624,0
318,-0.999785651115627,-0.000189121081645573,0
319,-0.999807086004064,-0.000172352462324747,0
320,-0.999826377403658,-0.000157046356051639,0
321,-0.999843739663292,-0.000143077946409897,0
322,-0.999859365696963,-0.000130332755135986,0
323,-0.999873429127266,-0.000118705822652762,0
324,-0.99988608621454,-0.000108100949114824,0
325,-0.999897477593086,-9.84299920579413E-05,0
326,-0.999907729833777,-8.96122169212871E-05,0
327,-1.0499169568504,-0.00508157369689139,-1
328,-1.09492526116536,-0.00907424675869826,-1
329,-1.13543273504882,-0.0122175694711748,-1
330,-1.17188946154394,-0.0146414851735691,-1
331,-1.20470051538955,-0.0164584420407728,-2
332,-1.23423046385059,-0.0177655926828,-2
333,-1.26080741746553,-0.0186467287760141,-2
334,-1.33472667571898,-0.0241739817237574,-2
335,-1.40125400814708,-0.0284093167941918,-2
336,-1.46112860733237,-0.0315558450333018,-3
337,-1.51501574659914,-0.0337889744566479,-3
338,-1.56351417193922,-0.0352599195449918,-3
339,-1.6071627547453,-0.0360987858711004,-3
340,-1.64644647927077,-0.0364172797365373,-3
341,-1.68180183134369,-0.0363110869701759,-3
342,-1.71362164820932,-0.0358619599597214,-3
343,-1.74225948338839,-0.035139547481656,-3
344,-1.76803353504955,-0.0342029978996065,-3
345,-1.7912301815446,-0.0331023627591503,-3
346,-1.81210716339014,-0.0318798246677893,-3
347,-1.83089644705112,-0.030570770567109,-3
348,-1.84780680234601,-0.0292047290398869,-3
349,-1.86302612211141,-0.0278061881124381,-3
350,-1.87672350990027,-0.0263953080800802,-3
351,-1.88905115891024,-0.0249885421730695,-3
352,-1.90014604301922,-0.0235991763666601,-3
353,-1.9101314387173,-0.0222377982998019,-2
354,-1.91911829484557,-0.0209127040826488,-2
355,-1.92720646536101,-0.0196302507259282,-2
356,-1.93448581882491,-0.0183951609997253,-2
357,-1.94103723694242,-0.0172107867115037,-2
358,-1.94693351324818,-0.0160793356709291,-2
359,-1.95224016192336,-0.0150020669713544,-2
360,-1.95701614573102,-0.0139794586549854,-2
361,-1.96131453115792,-0.0130113513321766,-2
362,-1.96518307804213,-0.0120970708873798,-2
363,-1.96866477023792,-0.0112355330182205,-2
364,-1.97179829321412,-0.0104253320140193,-2
365,-1.97461846389271,-0.00966481588047612,-2
366,-1.97715661750344,-0.00895214965350138,-2
367,-1.9794409557531,-0.00828536851311684,-1
368,-1.98149686017779,-0.0076624221042742,-1
369,-1.98334717416001,-0.0070812112920689,-1
370,-1.98501245674401,-0.00653961842126192,-1
371,-1.98651121106961,-0.00603553201169566,-1
372,-1.98786008996265,-0.00556686669983003,-1
373,-1.98907408096638,-0.00513157913022057,-1
374,-1.99016667286974,-0.00472768040753471,-1
375,-1.99115000558277,-0.00435324563808382,-1
376,-1.99203500502449,-0.00400642101844774,-1
377,-1.99283150452204,-0.00368542886635805,-1
378,-1.99354835406984,-0.00338857093450181,-1
379,-1.99419351866285,-0.00311423030035324,-1
380,-1.99477416679657,-0.00286087208368937,-1
381,-1.99529675011691,-0.00262704320735473,-1
382,-1.99576707510522,-0.00241137138545015,-1
383,-1.9961903675947,-0.00221256349585292,-1
384,-1.99657133083523,-0.00202940347032063,-1
385,-1.99691419775171,-0.00186074981493628,-1
386,-1.99722277797654,-0.0017055328559256,-1
387,-1.99750050017888,-0.00156275179056769,-1
388,-1.99775045016099,-0.0014314716097221,-1
389,-1.99797540514489,-0.00131081994713995,-1
390,-1.9981778646304,-0.00119998390097701,-1
391,-1.99836007816736,-0.00109820686457527,-1
392,-1.99836007816736,-0.00109820686457527,-1
393,-1.99852407035063,-0.000840442904808406,-1
394,-1.99880449698401,-0.000840442904808406,-1
395,-1.99892404728561,-0.000768353644487482,-1
396,-1.99903164255705,-0.000702277807182667,-1
397,-1.99912847830134,-0.00064173360089392,-1
398,-1.99921563047121,-0.000586275457791104,-1
399,-1.99929406742409,-0.000535491607299918,-1
400,-1.99936466068168,-0.000489001772329055,-1
401,-1.99942819461351,-0.000446454988279372,-1
402,-1.99948537515216,-0.000407527543316324,-1
403,-1.99953683763694,-0.000371921037463097,-1
404,-1.99958315387325,-0.000339360557347345,-1
405,-1.99962483848592,-0.000309592962880128,-1
406,-1.99966235463733,-0.000282385281732861,-1
407,-1.9996961191736,-0.000257523207186243,-1
408,-1.99972650725624,-0.000234809694731641,-1
409,-1.99975385653061,-0.000214063652696086,-1
410,-1.99977847087755,-0.000195118722120323,-1
411,-1.9998006237898,-0.000177822141132752,-1
412,-1.99982056141082,-0.000162033689121491,-1
413,-1.99983850526974,-0.000147624706101149,-1
414,-1.99985465474276,-0.000134477182793676,-1
415,-1.99986918926849,-0.000122482917086672,-1
416,-1.99988227034164,-0.00011154273269314,-1
417,-1.99989404330747,-0.000101565756007447,-1
418,-1.99990463897673,-9.24687473319675E-05,-1
419,-1.99991417507905,-8.41754828315053E-05,-1
420,-1.99992275757115,-7.66161837578114E-05,-1
421,-1.99993048181403,-6.97269896705391E-05,-1
422,-1.99993743363263,-6.34494725631408E-05,-1
423,-1.99994369026937,-5.77301889805191E-05,-1
424,-1.99994932124243,-5.25202673888058E-05,-1
425,-1.99995438911819,-4.777502822563E-05,-1
426,-1.99995895020637,-4.34536342211813E-05,-1
427,-1.99996305518573,-3.95187687353727E-05,-1
428,-1.99996674966716,-3.5936340004514E-05,-1
429,-1.99997007470044,-3.26752093324667E-05,-1
430,-1.9999730672304,-2.97069413948037E-05,-1
431,-1.99997576050736,-2.70055749513352E-05,-1
432,-1.99997818445662,-2.45474123826214E-05,-1
433,-1.99998036601096,-2.23108265781436E-05,-1
434,-1.99998232940986,-2.02760838107196E-05,-1
435,-1.99998409646888,-1.84251813310034E-05,-1
436,-1.99998568682199,-1.67416985091121E-05,-1
437,-1.99998711813979,-1.52106604382958E-05,-1
438,-1.99998840632581,-1.38184129965626E-05,-1
439,-1.99998956569323,-1.25525084387799E-05,-1
440,-1.99999060912391,-1.14016006625991E-05,-1
441,-1.99999154821152,-1.03553493572623E-05,-1
442,-1.99999239339037,-9.40433230636017E-06,-1
443,-1.99999315405133,-8.53996517207918E-06,-1
444,-1.9999938386462,-7.75442814159522E-06,-1
445,-1.99999445478158,-7.04059886548504E-06,-1
446,-1.99999500930342,-6.39199116318094E-06,-1
447,-1.99999550837308,-5.80269901266727E-06,-1
448,-1.99999595753577,-5.26734538063785E-06,-1
449,-1.99999636178219,-4.78103548487432E-06,-1
450,-1.99999672560397,-4.33931411445711E-06,-1
451,-1.99999705304358,-3.93812666328793E-06,-1
452,-1.99999734773922,-3.57378356119247E-06,-1
453,-1.9999976129653,-3.24292781289432E-06,-1
454,-1.99999785166877,-2.94250537863722E-06,-1
455,-1.99999806650189,-2.66973815310259E-06,-1
456,-1.9999982598517,-2.4220993188974E-06,-1
457,-1.99999843386653,-2.19729086999556E-06,-1
458,-1.99999859047988,-1.99322311769178E-06,-1
459,-1.99999873143189,-1.80799600715101E-06,-1
460,-1.9999988582887,-1.63988208754148E-06,-1
461,-1.94999897245983,0.00499851268900823,-1
462,-1.90499907521385,0.00899865114470571,0
463,-1.86449916769246,0.0121487767823736,0
464,-1.82804925092322,0.0145788907810609,0
465,-1.7952443258309,0.016401494212187,0
466,-1.76571989324781,0.0177137880492772,0
467,-1.68914790392303,0.0235996081768275,0
468,-1.62023311353072,0.028131126398375,0
469,-1.55820980217765,0.0315203448938448,1
470,-1.50238882195989,0.0339504084262368,1
471,-1.50238882195989,0.0339504084262368,1
472,-1.50238882195989,0.0339504084262368,1
473,-1.36624145120876,0.0369578961163518,1
474,-1.32961730608788,0.0369245210168042,1
475,-1.29665557547909,0.0365282419760026,1
476,-1.24029101613806,0.0349276763591858,1
477,-1.24029101613806,0.0349276763591858,1
478,-1.21626191452426,0.0326166561414257,1
479,-1.21626191452426,0.0326166561414257,1
480,-1.17517215076465,0.0313013477580014,1
481,-1.15765493568818,0.0299229344898478,1
482,-1.14188944211937,0.0285071903977448,1
483,-1.12770049790743,0.027075365779164,1
484,-1.11493044811669,0.0256448341803219,0
485,-1.10343740330502,0.0242296552434566,0
486,-1.09309366297452,0.0228410637521611,0
487,-1.08378429667706,0.0214878940066902,0
488,-1.07540586700936,0.0201769475727918,0
489,-1.06786528030842,0.0189133114856062,0
490,-1.06107875227758,0.0177006331401298,0
491,-1.05497087704982,0.0165413573488926,0
492,-1.04947378934484,0.0154369303845016,0
493,-1.04452641041036,0.0143879752394998,0
494,-1.04007376936932,0.0133944418196534,0
495,-1.03606639243239,0.0124557353313812,0
496,-1.03245975318915,0.011570825722567,0
497,-1.02921377787023,0.0107383406822018,0
498,-1.02629240008321,0.00995664439268394,0
499,-1.02366316007489,0.00922390395424767,0
500,-1.0212968440674,0.0085381451595718,0
501,-1.01916715966066,0.00789729908428862,0
502,-1.0172504436946,0.00729924077246636,0
503,-1.01552539932514,0.00674182113216566,0
504,-1.01397285939262,0.00622289301220045,0
505,-1.01257557345336,0.00574033230490662,0
506,-1.01131801610802,0.00529205480894955,0
507,-1.01018621449722,0.00487602948913484,0
508,-0.959167593047499,0.00949028868519357,0
509,-0.91325083374275,0.0131329357471492,0
510,-0.871925750368475,0.0159521505098618,0
511,-0.834733175331627,0.0180761929625604,0
512,-0.801259857798464,0.0196159054196206,0
513,-0.771133872018618,0.0206669134556432,0
514,-0.694020484816756,0.026311560830265,1
515,-0.62461843633508,0.0306206095954061,1
516,-0.562156592701572,0.0338047329992163,1
517,-0.505940933431415,0.0360458256263104,2
518,-0.455346840088274,0.0375006523979935,2
519,-0.409812156079446,0.0383040555590769,2
520,-0.368830940471502,0.0385717715639637,2
521,-0.331947846424351,0.0384029038122823,2
522,-0.298753061781916,0.0378820918952976,2
523,-0.268877755603725,0.037081413323587,2
524,-0.241989980043352,0.0360620495472655,2
525,-0.217790982039017,0.0348757443929725,2
526,-0.196011883835115,0.0335660797740654,2
527,-0.176410695451604,0.03216959063501,2
528,-0.158769625906443,0.0307167385260251,2
529,-0.142892663315799,0.029232760932487,1
530,-0.128603396984219,0.0277384114723963,1
531,-0.115743057285797,0.0262506042949989,1
532,-0.104168751557217,0.0247829744383569,1
533,-0.0937518764014957,0.0233463645100934,1
534,-0.0843766887613462,0.021949246823099,1
535,-0.0759390198852115,0.0205980890284026,1
536,-0.0683451178966904,0.0192976703244145,1
537,-0.0615106061070213,0.0180513544709399,1
538,-0.0553595454963192,0.0168613250849161,1
539,-0.0498235909466873,0.0157287880313877,1
540,-0.0448412318520186,0.0146541451377158,0
541,-0.0403571086668167,0.0136371429424644,0
542,-0.036321397800135,0.0126769997348861,0
543,-0.0326892580201215,0.0117725137393989,0
544,-0.0294203322181094,0.0109221549456602,0
545,-0.0264782989962984,0.0101241427732753,0
546,-0.0238304690966686,0.00937651148591073,0
547,-0.0214474221870017,0.00867716502828635,0
548,-0.0193026799683016,0.00802392274732773,0
549,-0.0173724119714714,0.00741455727227797,0
550,-0.0156351707743243,0.00684682566476489,0
551,0.0359283463031082,0.0113184948060316,0
552,0.0823355116727973,0.0148273618623974,1
553,0.124101960505518,0.0195281238984315,1
554,0.195522588009469,0.0209583938640387,1
555,0.225970329208522,0.0219073285975402,1
556,0.225970329208522,0.0219073285975402,1
557,0.30337329628767,0.0274568924457009,2
558,0.373035966658903,0.0316774702382541,2
559,0.435732369993013,0.0347793635478397,2
560,0.492159132993712,0.0369441034931256,2
561,0.588648897724906,0.0390658594355449,3
562,0.588648897724906,0.0390658594355449,3
563,0.629784007952416,0.0392727845147414,3
564,0.666805607157174,0.0390476659837431,3
565,0.700125046441457,0.038474843313797,3
566,0.730112541797311,0.0376261085180028,3
567,0.75710128761758,0.0365623722482294,3
568,0.781391158855822,0.0353351221472306,3
569,0.80325204297024,0.0339876983439494,2
570,0.822926838673216,0.032556408079852,2
571,0.840634154805894,0.0310714988851347,2
572,0.856570739325305,0.0295580074485623,2
573,0.870913665392774,0.028036499310453,2
574,0.883822298853497,0.0265237127254799,2
575,0.895440068968147,0.025033118464397,2
576,0.905896062071332,0.0235754059282758,2
577,0.915306455864199,0.0221589047147349,2
578,0.923775810277779,0.0207899496846194,2
579,0.931398229250001,0.0194731966133797,2
580,0.938258406325001,0.0182118946595417,1
581,0.944432565692501,0.0170081211303375,1
582,0.949989309123251,0.0158629833603788,1
583,0.954990378210926,0.0147767919331084,1
584,0.959491340389833,0.0137492089576883,1
585,0.96354220635085,0.0127793746580211,1
586,0.967187985715765,0.0118660151287105,1
587,0.970469187144189,0.0110075337586818,1
588,0.97342226842977,0.0102020885113717,1
589,0.976080041586793,0.00944765697593687,1
590,0.978472037428114,0.00874209086247526,1
591,0.980624833685302,0.0080831614019466,1
592,0.982562350316772,0.00746859692489892,1
593,0.984306115285095,0.00689611372924131,1
594,0.985875503756585,0.00636344120346624,1
595,0.987287953380927,0.00586834204555377,1
596,0.988559158042834,0.00540862830718912,1
597,0.989703242238551,0.00498217389604187,1
598,0.990732918014696,0.00458692408405217,1
599,0.992493663591904,0.00388221598381773,0
600,0.992493663591904,0.00388221598381773,0
601,0.993244297232713,0.00356905774951692,0
602,0.993919867509442,0.0032797090022381,0
603,0.994527880758498,0.00301253942691987,0
604,0.995075092682648,0.0027660066766429,0
605,0.995567583414383,0.00253865508215213,0
606,0.946010825072945,-0.00267088626020692,0
607,0.90140974256565,-0.00686390588491567,0
608,0.825141891478177,-0.0127851391329634,0
609,0.825141891478177,-0.0127851391329634,0
610,0.792627702330359,-0.0147580441344488,0
611,0.763364932097323,-0.0162085167443075,0
612,0.737028438887591,-0.01722131439085,0
613,0.713325594998832,-0.0178694673406409,0
614,0.741993035498948,-0.0132157765565651,0
615,0.767793731949054,-0.00931412925589811,0
