Time,Right Motor Speed,Left Motor Speed
0,54,52
1,54,52
2,54,54
3,54,54
4,54,54
5,55,53
6,56,52
7,56,52
8,57,51
9,57,51
10,57,51
11,57,51
12,56,52
13,56,52
14,56,52
15,55,53
16,55,53
17,54,54
18,53,55
19,53,55
20,51,57
21,50,58
22,50,58
23,0,59
24,0,59
25,0,60
26,0,60
27,0,60
28,0,61
29,0,52
30,0,52
31,0,52
32,0,52
33,0,52
34,0,52
35,0,52
36,0,52
37,0,52
38,0,52
39,0,52
40,0,52
41,0,52
42,54,52
43,54,52
44,54,52
45,54,52
46,54,52
47,54,52
48,54,52
49,54,52
50,54,52
51,54,52
52,54,52
53,0,0
54,0,0
55,0,0
56,0,0
57,0,0
58,0,0
59,0,0
60,0,0
61,0,0
62,0,0
63,0,0
64,0,0
65,0,0
66,0,0
67,0,0
68,0,0
69,0,0
70,0,0
71,0,0
72,0,0
73,0,0
74,0,0
75,0,0
76,0,0
77,0,0
78,0,0
79,0,0
80,0,0
81,0,0
82,0,0
83,0,0
