Time,position,speed,result
109,-0.792361922805994,-0.034643432421592,-4
110,-0.813125730525395,-0.0332554699513729,-4
111,-0.813125730525395,-0.0332554699513729,-4
112,-0.84863184172557,-0.0303006675111549,-4
113,-0.863768657553013,-0.0287842823427837,-4
114,-0.877391791797712,-0.0272681675329752,-3
115,-0.88965261261794,-0.0257674328617006,-3
116,-0.900687351356146,-0.0242941634493511,-3
117,-0.910618616220532,-0.0228578735908546,-3
118,-0.919556754598479,-0.0214659000695638,-3
119,-0.927601079138631,-0.0201237425166226,-3
120,-0.934840971224768,-0.0188353574735741,-3
121,-0.941356874102291,-0.017603412013969,-3
122,-0.947221186692062,-0.0164295020715492,-2
123,-0.952499068022856,-0.0153143399974736,-2
124,-0.95724916122057,-0.0142579153174977,-2
125,-0.961524245098513,-0.0132596321735422,-2
126,-0.965371820588662,-0.0123184265052029,-2
127,-0.968834638529796,-0.011432865648796,-2
128,-0.971951174676816,-0.0106012326986184,-2
129,-0.974756057209134,-0.00982159768198842,-2
130,-0.977280451488221,-0.00909187734169824,-2
131,-0.979552406339399,-0.00840988509264621,-2
132,-0.981597165705459,-0.00777337251998759,-2
133,-0.983437449134913,-0.00718006361093424,-2
134,-0.985093704221422,-0.00662768275849169,-2
135,-0.98658433379928,-0.0061139774404283,-2
136,-0.987925900419352,-0.00563673635839267,-1
137,-0.989133310377416,-0.00519380371835989,-1
138,-0.990219979339675,-0.00478309024274975,-1
139,-0.991197981405707,-0.00440258142507802,-1
140,-0.992078183265137,-0.00405034346851315,-1
141,-0.992870364938623,-0.00372452728901047,-1
142,-0.993583328444761,-0.00342337091072319,-1
143,-0.994224995600285,-0.00314520053520327,-1
144,-0.994802496040256,-0.00288843052568009,-1
145,-0.995322246436231,-0.00265156251270952,-1
146,-0.995790021792608,-0.00243318379707627,-1
147,-0.996211019613347,-0.00223196519944256,-1
148,-0.996589917652012,-0.00204665848336484,-1
149,-0.996930925886811,-0.00187609345850823,-1
150,-0.99723783329813,-0.0017191748537893,-1
151,-0.997514049968317,-0.00157487903542907,-1
152,-0.997762644971485,-0.001442250632203,-1
153,-0.997986380474337,-0.00132039911926785,-1
154,-0.998187742426903,-0.0012084954025977,-1
155,-0.998368968184213,-0.0011057684380689,-1
156,-0.998532071365791,-0.00101150191241989,-1
157,-0.998678864229212,-0.000925031007519988,-1
158,-0.998810977806291,-0.000845739264475865,-1
159,-0.998929880025662,-0.000773055559965373,-1
160,-0.999036892023096,-0.000706451203712215,-1
161,-0.999133202820786,-0.000645437163110039,-1
162,-0.999219882538708,-0.000589561418591178,-1
163,-0.999297894284837,-0.00053840645134498,-1
164,-0.999368104856353,-0.000491586863362117,-1
165,-0.999431294370718,-0.000448747128462373,-1
166,-0.999488164933646,-0.000409559471908961,-1
167,-0.999539348440282,-0.0003737218753816,-1
168,-0.999585413596253,-0.000340956203440623,-1
169,-0.999626872236628,-0.000311006447134024,-1
170,-0.999664185012965,-0.000283637080054345,-1
171,-0.999697766511669,-0.000258631521919258,-1
172,-0.999727989860502,-0.000235790704610639,-1
173,-0.999755190874452,-0.000214931735544557,-1
174,-0.999779671787006,-0.000195886653245581,-1
175,-0.999801704608306,-0.000178501270050954,-1
176,-0.999821534147475,-0.000162634096962805,-1
177,-0.999839380732728,-0.000148155345791774,-1
178,-0.999855442659455,-0.000134946003885318,-1
179,-0.999869898393509,-0.000122896976902242,-1
180,-0.999882908554159,-0.000111908295276921,-1
181,-0.999894617698743,-0.000101888380207644,-1
182,-0.999905155928868,-9.27533651994549E-05,-1
183,-0.999914640335982,-8.4426469390822E-05,-1
184,-0.999923176302383,-7.68374190919221E-05,-1
185,-0.999930858672145,-6.99219141588974E-05,-1
186,-0.999937772804931,-6.36211360215606E-05,-1
187,-0.999943995524437,-5.78812943700944E-05,-1
188,-0.999943995524437,-5.78812943700944E-05,-1
189,-0.999949595971994,-4.3556372351971E-05,-1
190,-0.999949595971994,-4.3556372351971E-05,-1
191,-0.999963255463583,-3.96090077436245E-05,-1
192,-0.999966929917225,-3.6015552333431E-05,-1
193,-0.999970236925503,-3.27446979278321E-05,-1
194,-0.999973213232952,-2.97678588800209E-05,-1
195,-0.999975891909657,-2.7058940662497E-05,-1
196,-0.999978302718691,-2.45941274996765E-05,-1
197,-0.999980472446822,-2.23516875627918E-05,-1
198,-0.99998242520214,-2.03117943382906E-05,-1
199,-0.999984182681926,-1.84563628830651E-05,-1
200,-0.999985764413733,-1.67688997755007E-05,-1
201,-0.99998718797236,-1.52343656606151E-05,-1
202,-0.999988469175124,-1.38390493709528E-05,-1
203,-0.999989622257612,-1.25704526826179E-05,-1
204,-0.999990660031851,-1.14171848382438E-05,-1
205,-0.999991594028665,-1.03688660359083E-05,-1
206,-0.999992434625799,-9.41603914566307E-06,-1
207,-0.999993191163219,-8.55008897311222E-06,-1
208,-0.999993872046897,-7.76316844361158E-06,-1
209,-0.999994484842207,-7.04813113027773E-06,-1
210,-0.999995036357987,-6.39846959517675E-06,-1
211,-0.999995532722188,-5.80825905578875E-06,-1
212,-0.999995979449969,-5.27210592833102E-06,-1
213,-0.999996381504972,-4.78510083580473E-06,-1
214,-0.999996743354475,-4.34277570250483E-06,-1
215,-0.999997069019028,-3.94106458750908E-06,-1
216,-0.999997362117125,-3.57626793848188E-06,-1
217,-0.999997625905412,-3.24501997338836E-06,-1
218,-0.999997863314871,-2.9442589219254E-06,-1
219,-0.999998076983384,-2.67119988102114E-06,-1
220,-0.999998269285046,-2.42331005907848E-06,-1
221,-0.999998442356541,-2.19828620271748E-06,-1
222,-0.999998598120887,-1.99403401703234E-06,-1
223,-0.999998738308798,-1.80864940645705E-06,-1
224,-0.999998864477918,-1.64040137782649E-06,-1
225,-0.999998978030127,-1.48771646086303E-06,-1
226,-0.999999080227114,-1.34916451350844E-06,-1
227,-0.999999172204402,-1.22344579101393E-06,-1
228,-0.949999254983962,0.00499889062083212,0
229,-0.904999329485566,0.00899899410858853,0
230,-0.864499396537009,0.0121490879925853,0
231,-0.828049456883308,0.0145791731586969,0
232,-0.795244511194978,0.0164017504116603,0
233,-0.76572006007548,0.017714020482444,0
234,-0.739148054067932,0.0185998190349544,0
235,-0.715233248661139,0.0191313176721383,0
236,-0.693709923795025,0.0193705183915359,0
237,-0.624338931415522,0.0243705657903325,1
238,-0.56190503827397,0.0281768985254545,2
239,-0.505714534446573,0.0309782590556487,2
240,-0.455143081001916,0.0329375784945496,2
241,-0.409628772901724,0.0341952514551138,2
242,-0.368665895611552,0.0348720140386197,2
243,-0.331799306050397,0.0350714715908732,3
244,-0.298619375445357,0.0348823174922899,3
245,-0.268757437900821,0.0343802794975144,3
246,-0.241881694110739,0.0336298259267712,3
247,-0.217693524699665,0.0326856602752015,2
248,-0.195924172229699,0.031594029494678,2
249,-0.176331755006729,0.0303938682675072,2
250,-0.158698579506056,0.0291177989908238,2
251,-0.14282872155545,0.0277930048868019,2
252,-0.128545849399905,0.0264419916136763,2
253,-0.115691264459915,0.0250832509463077,2
254,-0.104122138013923,0.0237318384962761,2
255,-0.093709924212531,0.0223998760267877,2
256,-0.0843389317912779,0.0210969876662342,1
257,-0.0759050386121501,0.0198306782175236,1
258,-0.0683145347509351,0.0186066607818927,1
259,-0.0614830812758416,0.0174291400512128,1
260,-0.0553347731482574,0.0163010568588499,1
261,-0.0498012958334317,0.0152242989044475,1
262,-0.0448211662500885,0.0141998819723371,1
263,0.00966095037492035,0.0182281054376043,1
264,0.0586948553374283,0.0213086853900946,2
265,0.102825369803685,0.0252035277699029,2
266,0.102825369803685,0.0252035277699029,2
267,0.178288549540985,0.0262577466646795,2
268,0.260459694586887,0.0318490865028017,3
269,0.334413725128198,0.0360595809066527,4
270,0.400972352615378,0.0391094855647054,4
271,0.460875117353841,0.0411888134820811,4
272,0.514787605618456,0.0424611809603346,4
273,0.563308845056611,0.0430671868081165,5
274,0.60697796055095,0.0431273796767388,5
275,0.646280164495855,0.0427448621035554,5
276,0.681652148046269,0.0420075742482413,5
277,0.713486933241642,0.0409902953429545,5
278,0.742138239917478,0.0397563964762426,5
279,0.76792441592573,0.0383593744294436,4
280,0.791131974333157,0.0368441928272419,4
281,0.812018776899841,0.0352484538011862,4
282,0.830816899209857,0.0336034206520691,4
283,0.847735209288872,0.0319349095947636,4
284,0.862961688359984,0.0302640665423986,4
285,0.876665519523986,0.0286080430045588,4
286,0.888998967571587,0.0269805835088631,3
287,0.900099070814429,0.0253925354822609,3
288,0.910089163732986,0.0238522912258905,3
289,0.919080247359687,0.0223661704659716,3
290,0.927172222623718,0.0209387509457776,3
291,0.934455000361347,0.0195731536249627,3
292,0.941009500325212,0.0182712882588529,3
293,0.946908550292691,0.0170340644297155,3
294,0.952217695263422,0.015861572483817,2
295,0.956995925737079,0.0147532382828011,2
296,0.961296333163371,0.0137079551971502,2
297,0.965166699847034,0.0127241963458015,2
298,0.968650029862331,0.011800109712751,2
299,0.971785026876098,0.0109335984428526,2
300,0.974606524188488,0.0101223883298063,2
301,0.977145871769639,0.00936408425494082,2
302,0.979431284592675,0.00865621711175035,2
303,0.981488156133408,0.00799628255464855,2
304,0.983339340520067,0.00738177273784962,2
305,0.98500540646806,0.00681020205886399,2
306,0.986504865821254,0.00627912778829699,2
307,0.987854379239129,0.00578616635125475,1
308,0.989068941315216,0.00532900592373799,1
309,0.990162047183694,0.00490541591821203,1
310,0.991145842465325,0.00451325385455389,1
311,0.992031258218792,0.00415047004444525,1
312,0.992828132396913,0.0038151104578128,1
313,0.993545319157222,0.00350531808806239,1
314,0.9941907872415,0.00321933308768393,1
315,0.99477170851735,0.00295549190650054,1
316,0.995294537665615,0.00271222563067699,1
317,0.995765083899053,0.00248805769095315,1
318,0.996188575509148,0.00228160108286731,1
319,0.996569717958233,0.00209155521948909,1
320,0.99691274616241,0.00191670251795785,1
321,0.997221471546169,0.00175590480453796,1
322,0.997499324391552,0.00160809960862247,1
323,0.997749391952397,0.00147229640384471,1
324,0.997974452757157,0.00134757284393627,1
325,0.998177007481441,0.00123307103197108,1
326,0.998359306733297,0.00112799385395956,1
327,0.998523376059968,0.00103160140123062,1
328,0.998671038453971,0.000943207500507882,1
329,0.998803934608574,0.000862176365917382,1
330,0.998923541147716,0.000787919383239911,1
331,0.999031187032945,0.000719892033438758,1
332,0.99912806832965,0.000657590959765431,1
333,0.999215261496685,0.000600551180492386,1
334,0.999293735347017,0.000548343447476291,1
335,0.999364361812315,0.000500571749258494,1
336,0.999427925631083,0.000456870956209493,1
337,0.999485133067975,0.000416904604277707,1
338,0.999536619761178,0.000380362813170191,1
339,0.99958295778506,0.000346960334241393,1
340,0.999624662006554,0.000316434722966661,1
341,0.999662195805898,0.000288544630604452,1
342,0.999695976225309,0.000263068209485022,1
343,0.999726378602778,0.00023980162628343,1
344,0.9997537407425,0.000218557677627308,1
345,0.9997537407425,0.000218557677627308,1
346,0.99977836666825,0.000165312646947568,1
347,0.99977836666825,0.000165312646947568,1
348,0.949838429301154,-0.00484942338776002,0
349,0.904854586371039,-0.00886286534199555,0
350,0.864369127733935,-0.0120251246715064,0
351,0.827932214960541,-0.0144663034816951,0
352,0.795138993464487,-0.016298995283131,0
353,0.765625094118039,-0.0176204856894628,0
354,0.739062584706235,-0.0185146880616969,0
355,0.715156326235611,-0.0190538451025895,0
356,0.69364069361205,-0.0193000238546867,0
357,0.674276624250845,-0.0193064284053385,0
358,0.656848961825761,-0.0191185518073131,0
359,0.591164065643184,-0.0237751862448394,-1
360,0.532047659078866,-0.0273093082767873,-1
361,0.478842893170979,-0.0298988540398973,-2
362,0.430958603853881,-0.0316973975676173,-2
363,0.387862743468493,-0.0328372438493944,-2
364,0.349076469121644,-0.0334321468991399,-2
365,0.31416882220948,-0.0335796969004424,-2
366,0.232751939988532,-0.0383634154324929,-3
367,0.159476745989678,-0.0418545932891289,-3
368,0.0935290713907106,-0.0442639014201128,-4
369,0.0341761642516395,-0.0457728019920087,-4
370,-0.0192414521735244,-0.0465372834353242,-4
371,-0.067317306956172,-0.0466911405700565,-4
372,-0.110585576260555,-0.0463488534434891,-4
373,-0.149527018634499,-0.0456081123365347,-4
374,-0.184574316771049,-0.0445520309165362,-4
375,-0.216116885093944,-0.0432510846571721,-4
376,-0.24450519658455,-0.0417648073405155,-4
377,-0.270054676926095,-0.0401432746406184,-4
378,-0.293049209233486,-0.0384284004072956,-4
379,-0.313744288310137,-0.0366550682742312,-4
380,-0.332369859479123,-0.0348521185637067,-3
381,-0.349132873531211,-0.0330432081125448,-3
382,-0.36421958617809,-0.0312475585659782,-3
383,-0.427797627560281,-0.0344806068475995,-4
384,-0.485017864804253,-0.0367545698872367,-4
385,-0.586516078323828,-0.0432289342504705,-5
386,-0.677864470491445,-0.0480408800421852,-5
387,-0.7600780234423,-0.0514581473330522,-6
388,-0.83407022109807,-0.053711552365324,-6
389,-0.900663198988263,-0.0549996949178109,-6
390,-0.960596879089437,-0.0554930934361472,-6
391,-1.01453719118049,-0.0553378153016381,-6
392,-1.06308347206244,-0.0546586618596694,-6
393,-1.1067751248562,-0.053561960953078,-6
394,-1.14609761237058,-0.0521380136092082,-6
395,-1.18148785113352,-0.0504632361245816,-6
396,-1.21333906602017,-0.0486020340007882,-6
397,-1.34200515941815,-0.0566084399405077,-7
398,-1.45780464347634,-0.0625275443522754,-8
399,-1.5620241791287,-0.0666967434822845,-8
400,-1.65582176121583,-0.069406827342769,-9
401,-1.74023958509425,-0.0709079269963338,-9
402,-1.81621562658483,-0.0714147384457579,-9
403,-1.88459406392634,-0.0711111083353338,-9
404,-1.94613465753371,-0.070154056862537,-9
405,-2.00152119178034,-0.0686773046009462,-9
406,-2.0513690726023,-0.0667943622230482,-9
407,-2.09623216534207,-0.0646012352747204,-9
408,-2.13660894880787,-0.0621787900938276,-9
409,-2.17294805392708,-0.0595948215963662,-9
410,-2.20565324853437,-0.0569058588974588,-8
411,-2.28508792368093,-0.0591587405223692,-9
412,-2.35657913131284,-0.060391987233323,-9
413,-2.42092121818156,-0.0607869971968623,-9
414,-2.4788290963634,-0.0604990852953605,-9
415,-2.53094618672706,-0.0596608858021904,-9
416,-2.57785156805436,-0.0583853353547008,-9
417,-2.62006641124892,-0.0567682861386871,-9
418,-2.65805977012403,-0.0548907934123292,-9
419,-2.69225379311163,-0.0528211163698561,-9
420,-2.72302841380046,-0.0506164668017542,-8
421,-2.75072557242042,-0.0483245359835742,-8
422,-2.77565301517837,-0.0459848266610126,-8
423,-2.77565301517837,-0.0459848266610126,-8
424,-2.79808771366054,-0.0389745703670437,-7
425,-2.79808771366054,-0.0389745703670437,-7
426,-2.85280594325853,-0.0367126028496889,-7
427,-2.86752534893268,-0.0345132831321347,-7
428,-2.88077281403941,-0.0323867013295944,-7
429,-2.89269553263547,-0.0303403030562409,-7
430,-2.90342597937192,-0.0283793174242621,-6
431,-2.96308338143473,-0.0315071258881167,-7
432,-3.01677504329126,-0.0337255794849577,-7
433,-3.06509753896213,-0.0351852711035494,-7
434,-3.10858778506592,-0.0360157686035731,-8
435,-3.14772900655933,-0.0363283138925566,-8
436,-3.18295610590339,-0.0362181924377077,-8
437,-3.21466049531305,-0.035766812134903,-8
438,-3.24319444578175,-0.0350435259682822,-8
439,-3.26887500120357,-0.0341072289136364,-8
440,-3.29198750108322,-0.033007756010237,-8
441,-3.3127887509749,-0.0317871053983812,-7
442,-3.33150987587741,-0.0304805073487941,-7
443,-3.34835888828966,-0.0291173578551406,-7
444,-3.3635229994607,-0.0277220331867299,-7
445,-3.37717069951463,-0.0263145998734499,-7
446,-3.38945362956317,-0.0249114328909587,-7
447,-3.40050826660685,-0.0235257533062311,-7
448,-3.41045743994616,-0.0221680953095395,-7
449,-3.41941169595155,-0.0208467113791239,-6
450,-3.42747052635639,-0.019567923281696,-6
451,-3.43472347372075,-0.0183364256899625,-6
452,-3.44125112634868,-0.0171555483837587,-6
453,-3.44712601371381,-0.0160274822818961,-6
454,-3.45241341234243,-0.0149534739165684,-6
455,-3.45717207110819,-0.0139339924014872,-6
456,-3.46145486399737,-0.0129688724502566,-6
457,-3.46530937759763,-0.0120574365652573,-6
458,-3.46877843983787,-0.0111985991327553,-6
459,-3.47190059585408,-0.0103909548211011,-5
460,-3.47471053626867,-0.00963285338045015,-5
461,-3.47723948264181,-0.0089224626797184,-5
462,-3.47951553437763,-0.00825782158532849,-5
463,-3.48156398093986,-0.00763688408301941,-5
464,-3.48340758284588,-0.00705755586531882,-5
465,-3.48506682456129,-0.00651772445032816,-5
466,-3.48656014210516,-0.00601528375968246,-5
467,-3.48790412789464,-0.00554815396266263,-5
468,-3.48911371510518,-0.00511429728744992,-5
469,-3.49020234359466,-0.00471173040765313,-5
470,-3.49118210923519,-0.00433853393094118,-5
471,-3.49206389831168,-0.00399285944549514,-5
472,-3.49285750848051,-0.00367293451782889,-5
473,-3.49357175763246,-0.00337706598124092,-5
474,-3.49421458186921,-0.00310364180679227,-5
475,-3.49479312368229,-0.00285113180742092,-5
476,-3.49531381131406,-0.00261808738985592,-5
477,-3.49578243018266,-0.00240314053772971,-5
478,-3.49658376844795,-0.00202246009227326,-5
479,-3.49658376844795,-0.00202246009227326,-5
480,-3.49692539160316,-0.00185437639856643,-5
481,-3.49723285244284,-0.00169968484267823,-5
482,-3.49750956719856,-0.001557387833982,-5
483,-3.4477586104787,0.00357344662140178,-4
484,-3.40298274943083,0.00769368806404859,-4
485,-3.36268447448775,0.010954146751952,-3
486,-3.32641602703897,0.0134855768216343,-3
487,-3.29377442433508,0.0154011794098606,-3
488,-3.26439698190157,0.0167988057122253,-2
489,-3.23795728371141,0.0177628949600184,-2
490,-3.21416155534027,0.0183661783011307,-2
491,-3.14274539980624,0.0236711760244203,-2
492,-3.07847085982562,0.0277315124200407,-1
493,-3.02062377384306,0.0307430697762928,-1
494,-2.96856139645875,0.0328750005370941,0
495,-2.92170525681288,0.0342731144479722,0
496,-2.87953473113159,0.0350628555713038,0
497,-2.84158125801843,0.0353519173254893,0
498,-2.80742313221659,0.0352325381731246,0
499,-2.77668081899493,0.034783515677978,0
500,-2.74901273709544,0.0340719723001295,0
501,-2.72411146338589,0.0320805268308227,0
502,-2.68153028534257,0.0308894773182135,0
503,-2.68153028534257,0.0308894773182135,0
504,-2.66337725680832,0.0296158324398178,0
505,-2.64703953112748,0.0282880217639192,0
506,-2.63233557801474,0.0255600091890692,-1
507,-2.63233557801474,0.0255600091890692,-1
508,-2.60719181819194,0.0241950284722949,-1
509,-2.59647263637274,0.0228474438069848,-1
510,-2.58682537273547,0.0215274257900138,-1
511,-2.57814283546192,0.0202429369383671,-1
512,-2.57032855191573,0.0190000715991496,-1
513,-2.56329569672416,0.0178033499583919,-1
514,-2.55696612705174,0.0166559719297943,-1
515,-2.55126951434657,0.0155600360073322,-2
516,-2.54614256291191,0.0145167275500647,-2
517,-2.54152830662072,0.0135264804241773,-2
518,-2.53737547595865,0.0125891154479668,-2
519,-2.53363792836278,0.0117039586627566,-2
520,-2.5302741355265,0.0108699420801087,-2
521,-2.52724672197385,0.0100856892273629,-2
522,-2.52452204977647,0.00934958752436515,-2
523,-2.52452204977647,0.00934958752436515,-2
524,-2.52452204977647,0.00934958752436515,-2
525,-2.52452204977647,0.00934958752436515,-2
526,-2.52452204977647,0.00934958752436515,-2
527,-2.52452204977647,0.00934958752436515,-2
528,-2.52452204977647,0.00934958752436515,-2
529,-2.52452204977647,0.00934958752436515,-2
530,-2.52452204977647,0.00934958752436515,-2
531,-2.52452204977647,0.00934958752436515,-2
532,-2.52452204977647,0.00934958752436515,-2
533,-2.52452204977647,0.00934958752436515,-2
534,-2.52452204977647,0.00934958752436515,-2
535,-2.52452204977647,0.00934958752436515,-2
536,-2.52452204977647,0.00934958752436515,-2
537,-2.52452204977647,0.00934958752436515,-2
538,-2.52452204977647,0.00934958752436515,-2
539,-2.52452204977647,0.00934958752436515,-2
540,-2.52452204977647,0.00934958752436515,-2
541,-2.52452204977647,0.00934958752436515,-2
542,-2.52452204977647,0.00934958752436515,-2
543,-2.52452204977647,0.00934958752436515,-2
544,-2.52452204977647,0.00934958752436515,-2
545,-2.52452204977647,0.00934958752436515,-2
546,-2.52452204977647,0.00934958752436515,-2
547,-2.52452204977647,0.00934958752436515,-2
548,-2.52452204977647,0.00934958752436515,-2
549,-2.52452204977647,0.00934958752436515,-2
550,-2.52452204977647,0.00934958752436515,-2
551,-2.52452204977647,0.00934958752436515,-2
552,-2.52452204977647,0.00934958752436515,-2
