Time,Right Motor Speed,Left Motor Speed
0,0,0
1,53,53
2,53,53
3,53,53
4,52,54
5,51,55
6,50,56
7,50,56
8,0,57
9,0,57
10,0,57
11,0,57
12,0,57
13,0,57
14,0,57
15,0,57
16,50,56
17,50,56
18,50,56
19,50,56
20,51,55
21,51,55
22,51,55
23,51,55
24,51,55
25,52,54
26,52,54
27,52,54
28,53,53
29,53,53
30,53,53
31,54,52
32,55,51
33,55,51
34,55,51
35,56,50
36,56,50
37,56,50
38,56,50
39,56,50
40,57,0
41,57,0
42,57,0
43,57,0
44,57,0
45,57,0
46,57,0
47,57,0
48,57,0
49,57,0
50,57,0
51,56,50
52,56,50
53,56,50
54,56,50
55,57,0
56,57,0
57,55,0
58,55,0
59,55,0
60,55,0
61,55,0
62,55,0
63,55,0
64,55,0
65,55,0
66,55,0
67,55,0
68,55,0
69,55,52
70,55,52
71,55,52
72,55,52
73,55,52
74,55,52
75,55,52
76,55,52
77,55,52
78,55,52
79,55,52
80,55,52
81,55,0
82,55,0
83,55,0
84,55,0
85,55,0
86,55,0
87,55,0
88,55,0
89,55,0
90,55,0
91,55,0
92,55,0
93,55,0
94,55,0
95,55,52
96,55,52
97,55,52
98,55,52
99,55,52
100,55,52
101,55,52
102,55,52
103,55,52
104,55,52
105,54,52
106,53,53
107,53,53
108,53,53
109,53,53
110,53,53
111,53,53
112,53,53
113,53,53
114,52,54
115,52,54
116,52,54
117,52,54
118,52,54
119,52,54
120,52,54
121,52,54
122,52,54
123,52,54
124,52,54
125,51,55
126,51,55
127,51,55
128,51,55
129,51,55
130,51,55
131,50,56
132,50,56
133,50,56
134,50,56
135,50,56
136,50,56
137,50,56
138,51,55
139,51,55
140,51,55
141,51,55
142,51,55
143,50,56
144,50,56
145,50,56
146,50,56
147,50,56
148,50,56
149,50,56
150,50,56
151,50,56
152,50,56
153,50,56
154,50,56
155,50,56
156,50,56
157,51,55
158,51,55
159,51,55
160,51,55
161,51,55
162,51,55
163,51,55
164,52,54
165,52,54
166,52,54
167,52,54
168,52,54
