Time,position,speed,result
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0.25,0.025,2
18,0.475,0.045,3
19,0.6775,0.06075,5
20,0.85975,0.0729,6
21,1.023775,0.0820125,7
22,1.1213975,0.0835735,7
23,1.20925775,0.084002175,7
24,1.288331975,0.08350938,7
25,1.3594987775,0.08227512225,7
26,1.42354889975,0.08045262225,7
27,1.481194009775,0.0781718710275,7
28,1.5330746087975,0.075542743827,6
29,1.57976714791775,0.072657723356325,6
30,1.62179043312598,0.069594279541515,6
31,1.65961138981338,0.0664169472561038,6
32,1.69365025083204,0.0631791386323596,6
33,1.72428522574884,0.0599247222608032,5
34,1.75185670317395,0.0566893977772345,5
35,1.77667103285656,0.0535018909677716,5
36,1.7990039295709,0.0503849915424289,5
37,1.81910353661381,0.0473564530924769,4
38,1.83719318295243,0.0444297724170911,4
39,1.85347386465719,0.0416148633458577,4
40,1.86812647819147,0.0389186383647001,4
41,1.88131383037232,0.0363455097463154,3
42,1.89318244733509,0.0338978204679607,3
43,1.90386420260158,0.0315762139478137,3
44,1.91347778234142,0.0293799505270165,3
45,1.92213000410728,0.0273071776509007,3
46,1.92991700369655,0.0253551598447378,3
47,1.9369253033269,0.0235204738232985,2
48,1.94323277299421,0.0217991734076997,2
49,1.94890949569479,0.0201869283369876,2
50,1.94890949569479,0.0201869283369876,2
51,1.9627550223615,0.0159577700122807,2
52,1.96647952012535,0.0147344427874376,2
53,1.96983156811281,0.0135962033074404,2
54,1.96983156811281,0.0135962033074404,2
55,1.97800721315424,0.0106447251059826,1
56,1.97800721315424,0.0106447251059826,1
57,1.98020649183882,0.00980018046384195,1
58,1.98218584265494,0.00901809749906959,1
59,1.98396725838944,0.00829442932261327,1
60,1.9855705325505,0.00762531380645751,1
61,1.98701347929545,0.00700707710030677,1
62,1.9883121313659,0.00643623459732162,1
63,1.98948091822931,0.00590948982393041,1
64,1.99053282640638,0.00542373165924425,1
65,1.99147954376574,0.00497603022925601,1
66,1.99233158938917,0.00456363176867296,1
67,1.99309843045025,0.00418395269791397,1
68,1.99378858740523,0.00383457312362006,1
69,1.9444097286647,-0.00148677006279421,0
70,1.89996875579823,-0.00578219034316184,0
71,1.85997188021841,-0.009203658866828,0
72,1.82397469219657,-0.0118830117823293,0
73,1.79157722297691,-0.0139344575260621,0
74,1.76241950067922,-0.015456784003225,0
75,1.7361775506113,-0.0165353006096947,0
76,1.71255979555017,-0.0172435460548382,0
77,1.69130381599515,-0.0176447894048561,0
78,1.67217343439564,-0.017793348624322,0
79,1.65495609095607,-0.0177357481058462,0
80,1.63946048186047,-0.0175117342048223,0
81,1.62551443367442,-0.0171551656029447,0
82,1.61296299030698,-0.0166947933793944,0
83,1.60166669127628,-0.0161549439445248,0
84,1.59150002214865,-0.0155561164628351,0
85,1.53235001993379,-0.0199155050380381,0
86,1.47911501794041,-0.0232474547335722,-1
87,1.43120351614637,-0.025713859439619,-1
88,1.38808316453173,-0.0274545086571208,-1
89,1.34927484807856,-0.028589889436726,-1
90,1.3143473632707,-0.029223648973839,-1
91,1.28291262694363,-0.0294447577091621,-1
92,1.25462136424927,-0.0293294082076822,-1
93,1.22915922782434,-0.0289426810294067,-1
94,1.20624330504191,-0.0283400052047094,-1
95,1.18561897453772,-0.0275684377346575,-1
96,1.16705707708395,-0.0266677837065689,-1
97,1.15035136937555,-0.0256715761067515,-1
98,1.135316232438,-0.0246079321898319,-1
99,1.1217846091942,-0.0235003012952286,-1
100,1.10960614827478,-0.0223681172576477,-1
