ultra1,ultra2,ultra3,ultra4,ultra5,closest_obstacle
1570,2000,1603,1612,2000,1570
1570,2000,1603,1555,2000,1555
1570,2000,1603,1555,2000,1555
1570,2000,1603,1555,2000,1555
1570,2000,1603,1555,2000,1555
1570,2000,1603,1555,2000,1555
1570,2000,1603,1555,2000,1555
1570,2000,1603,1555,2000,1555
1570,2000,1603,1555,2000,1555
1570,2000,1603,1555,2000,1555
1570,2000,1603,1555,2000,1555
1570,2000,1603,1555,2000,1555
1570,2000,1603,1555,2000,1555
1570,2000,1603,1555,2000,1555
1570,2000,1603,1555,2000,1555
1570,2000,1603,1555,2000,1555
1570,2000,1603,1555,2000,1555
1570,2000,1603,1555,2000,1555
1570,2000,1603,1555,2000,1555
1570,2000,1603,1555,2000,1555
1570,2000,1603,1555,2000,1555
1570,2000,1603,1555,2000,1555
1570,2000,1603,1555,2000,1555
1570,2000,1603,1555,2000,1555
1570,2000,1603,1555,2000,1555
1570,2000,1603,1555,2000,1555
1570,2000,1603,1555,2000,1555
1570,2000,1603,1555,2000,1555
1570,2000,1603,1555,2000,1555
1570,2000,1603,1555,2000,1555
1570,2000,1603,1555,2000,1555
1570,2000,1603,1555,2000,1555
1570,2000,1603,1555,2000,1555
1570,2000,1603,1555,2000,1555
1570,2000,1603,1555,2000,1555
1570,2000,1603,1555,2000,1555
1570,2000,1603,1555,2000,1555
1570,2000,1603,1555,2000,1555
1570,2000,1603,1555,2000,1555
1570,2000,1286,1555,2000,1286
1570,2000,1286,1555,2000,1286
1570,2000,1286,1555,2000,1286
1570,2000,1286,1555,2000,1286
1570,2000,1286,1555,2000,1286
1570,2000,1286,1555,2000,1286
1570,2000,1286,1555,2000,1286
1570,2000,1286,1555,2000,1286
1570,2000,1286,1555,2000,1286
1570,2000,1286,1555,2000,1286
1570,2000,1286,1135,2000,1135
1570,2000,1286,1135,2000,1135
1570,2000,1286,1135,2000,1135
1570,2000,1286,1135,2000,1135
1570,2000,1286,1135,2000,1135
1570,2000,1286,1135,2000,1135
1570,2000,1286,1135,2000,1135
1570,2000,1286,1135,2000,1135
1570,2000,1286,1135,2000,1135
1570,2000,1286,1135,2000,1135
1570,2000,1286,1135,2000,1135
1570,2000,1286,1135,2000,1135
1570,2000,1286,1135,2000,1135
1570,2000,1286,1135,2000,1135
1570,2000,1286,1135,2000,1135
1570,2000,1286,1135,2000,1135
1570,2000,1286,1135,2000,1135
1570,2000,1286,1135,2000,1135
900,2000,1286,1135,2000,900
900,2000,1286,1135,2000,900
900,2000,1286,1135,2000,900
900,2000,1286,1135,2000,900
900,2000,1286,1135,2000,900
900,2000,1286,1135,2000,900
900,2000,1286,1135,2000,900
900,2000,1286,1135,2000,900
900,2000,1286,1135,2000,900
900,2000,1286,1135,2000,900
900,2000,1286,1135,2000,900
900,2000,1286,1135,2000,900
900,2000,1286,1135,2000,900
900,2000,1286,1135,2000,900
900,2000,1286,1135,2000,900
900,2000,1286,1135,2000,900
900,2000,1286,1135,2000,900
900,2000,1286,1135,2000,900
900,2000,1286,1135,2000,900
900,2000,1286,1135,2000,900
900,2000,790,1135,2000,790
900,2000,790,1135,2000,790
900,2000,790,1135,2000,790
900,2000,790,1135,2000,790
900,2000,790,1135,2000,790
900,2000,790,1135,2000,790
900,2000,790,1135,2000,790
900,2000,790,1135,2000,790
