ultra1,ultra2,ultra3,ultra4,ultra5,closest_obstacle
2000,2000,2000,2000,1650,1570
2000,2000,2000,2000,1650,1570
2000,1228,2000,2000,1650,1228
2000,1228,2000,2000,1650,1228
2000,1228,2000,2000,1650,1228
2000,1228,2000,2000,1650,1228
2000,1228,2000,2000,1650,1228
2000,1228,2000,2000,1650,1228
2000,1228,2000,2000,1650,1228
2000,1228,2000,2000,1650,1228
2000,1228,2000,2000,1650,1228
2000,1228,2000,2000,1650,1228
2000,1228,2000,2000,1650,1228
2000,1228,2000,2000,1650,1228
2000,1228,2000,2000,1650,1228
2000,1228,2000,2000,1650,1228
2000,1228,2000,2000,1650,1228
2000,1228,2000,2000,1650,1228
2000,1228,2000,2000,1650,1228
2000,1228,2000,2000,1650,1228
2000,1228,2000,2000,1650,1228
2000,1228,2000,2000,1650,1228
2000,1228,2000,2000,1650,1228
2000,1228,2000,2000,1650,1228
2000,1228,2000,2000,1650,1228
2000,1228,2000,2000,1650,1228
2000,1228,2000,2000,1650,1228
2000,1228,2000,2000,1650,1228
2000,1228,2000,2000,1650,1228
2000,1228,2000,2000,1650,1228
2000,1228,2000,2000,1650,1228
2000,1228,2000,2000,1650,1228
2000,1228,2000,2000,1650,1228
2000,1228,2000,2000,1650,1228
2000,1228,2000,2000,1650,1228
2000,1228,2000,2000,1650,1228
2000,1228,2000,2000,1650,1228
2000,1228,2000,2000,1650,1228
2000,1228,2000,2000,1650,1228
2000,1228,2000,1575,1650,1228
2000,1228,2000,1575,1650,1228
2000,1228,2000,1575,1650,1228
2000,1228,2000,1575,1650,1228
2000,1228,2000,1575,1650,1228
2000,1228,2000,1575,1650,1228
2000,1228,2000,1575,1650,1228
2000,1228,2000,1575,1650,1228
2000,1228,2000,1575,1650,1228
2000,1228,2000,1575,1650,1228
2000,1228,2000,1575,1650,1228
2000,1228,2000,1575,1650,1228
2000,1228,2000,1575,1650,1228
2000,1228,2000,1575,1650,1228
2000,1228,2000,1575,1650,1228
2000,1228,2000,1575,1650,1228
2000,1228,2000,1575,1650,1228
2000,1228,2000,1575,1589,1228
2000,1228,2000,1575,1589,1228
2000,1228,2000,1575,1589,1228
2000,1228,2000,1575,1589,1228
2000,1228,2000,1575,1589,1228
2000,1228,2000,1575,1589,1228
2000,1228,2000,1575,1589,1228
2000,1228,2000,1575,1589,1228
2000,1228,2000,1575,1589,1228
2000,1228,2000,1575,1589,1228
2000,1228,2000,1575,1589,1228
2000,1228,2000,1575,1589,1228
2000,1228,2000,1575,1589,1228
2000,1228,2000,1575,1589,1228
2000,1228,2000,1575,1589,1228
2000,1228,2000,1575,1589,1228
2000,1228,2000,1575,1589,1228
2000,1228,2000,1575,1589,1228
2000,1228,2000,1575,1589,1228
2000,1228,2000,1575,1589,1228
2000,1228,2000,1575,1589,1228
2000,1228,2000,1575,1589,1228
2000,1228,2000,1575,1589,1228
2000,1228,2000,1575,1589,1228
2000,1228,2000,1575,1589,1228
2000,1228,2000,1575,1589,1228
2000,1228,2000,1575,1589,1228
2000,1228,2000,1575,1589,1228
2000,1228,2000,1575,1589,1228
2000,1228,2000,1575,1589,1228
2000,1228,2000,1575,1589,1228
2000,1228,2000,1575,1589,1228
2000,1228,2000,1575,1589,1228
2000,1228,2000,1575,1589,1228
2000,1228,2000,1575,1589,1228
2000,1228,2000,1575,1589,1228
2000,1185,2000,1575,1589,1185
