Time,position,smoothposition,speed,smoothspeed
0,2,0.2,0.2,0.02
1,2,0.38,0.18,0.036
2,2,0.542,0.162,0.0486
3,2,0.6878,0.1458,0.05832
4,2,0.81902,0.13122,0.06561
5,2,0.937118,0.118098,0.0708588
6,2,1.0434062,0.1062882,0.07440174
7,2,1.13906558,0.0956593800000001,0.076527504
8,2,1.225159022,0.0860934419999999,0.0774840978
9,2,1.3026431198,0.0774840978,0.0774840978
10,2,1.37237880782,0.06973568802,0.076709256822
11,2,1.435140927038,0.0627621192179999,0.0753145430616
12,2,1.4916268343342,0.0564859072962001,0.07343167948506
13,2,1.54246415090078,0.0508373165665801,0.071172243193212
14,2,1.5882177358107,0.045753584909922,0.068630377364883
15,2,1.62939596222963,0.0411782264189298,0.0658851622702877
16,2,1.66645636600667,0.0370604037770368,0.0630026864209626
17,2,1.699810729406,0.0333543633993332,0.0600378541187996
18,2,1.7298296564654,0.0300189270593998,0.0570359614128597
19,2,1.75684669081886,0.0270170343534599,0.0540340687069197
20,2,1.78116202173698,0.0243153309181139,0.0510621949280391
21,2,1.80304581956328,0.0218837978263025,0.0481443552178654
22,2,1.82274123760695,0.0196954180436721,0.0452994615004461
23,2,1.84046711384625,0.0177258762393049,0.042542102974332
24,2,1.85642040246163,0.0159532886153746,0.0398832215384363
25,2,1.87077836221547,0.014357959753837,0.0373306953599763
26,2,1.88370052599392,0.0129221637784533,0.034889842201824
27,2,1.89533047339453,0.0116299474006081,0.0325638527217024
28,2,1.90579742605508,0.0104669526605472,0.0303541627155869
29,2,1.91521768344957,0.00942025739449259,0.0282607721834775
30,2,1.92369591510461,0.00847823165504313,0.026282518130634
31,2,1.93132632359415,0.00763040848953889,0.0244173071665245
32,2,1.93819369123473,0.00686736764058504,0.0226623132139306
33,2,1.94437432211126,0.00618063087652643,0.0210141449801902
34,2,1.94993688990014,0.00556256778887376,0.0194689872610585
35,2,1.95494320091012,0.0050063110099865,0.0180227196359513
36,2,1.95944888081911,0.00450567990898776,0.016671015663255
37,2,1.9635039927372,0.00405511191808916,0.0154094252887384
38,2,1.96715359346348,0.00364960072628007,0.0142334428324926
39,2,1.97043823411713,0.00328464065365219,0.0131385626146085
40,2,1.97339441070542,0.00295617658828684,0.0121203240119763
41,2,1.97605496963488,0.00266055892945816,0.0111743475037245
42,2,1.97844947267139,0.00239450303651245,0.0102963630570033
43,2,1.98060452540425,0.0021550527328611,0.0094822320245891
44,2,1.98254407286382,0.00193954745957514,0.0087279635680877
45,2,1.98428966557744,0.00174559271361763,0.00802972648264069
46,2,1.9858606990197,0.00157103344225584,0.00738385717860221
47,2,1.98727462911773,0.00141393009803026,0.00678686447054501
48,2,1.98854716620596,0.00127253708822717,0.00623543173231323
49,2,1.98969244958536,0.00114528337940456,0.00572641689702236
50,2,1.99072320462682,0.0010307550414641,0.00525685071146654
51,2,1.99165088416414,0.000927679537317649,0.00482393359405165
52,2,1.99248579574773,0.000834911583585951,0.00442503139300508
53,2,1.99323721617295,0.000751420425227245,0.00405767029622729
54,2,1.99391349455566,0.000676278382704565,0.00371953110487502
55,2,1.99452214510009,0.000608650544434042,0.00340844304883092
56,2,1.99506993059008,0.000547785489990682,0.0031223772929469
57,2,1.99556293753108,0.000493006940991636,0.00285944025775137
58,2,1.99600664377797,0.000443706246892495,0.00261786685666549
59,2,1.99640597940017,0.000399335622203179,0.00239601373321926
60,2,1.99676538146015,0.000359402059982861,0.00219235256589562
61,2,1.99708884331414,0.000323461853984464,0.0020054634947045
62,2,1.99737995898272,0.000291115668586084,0.00183402871209266
63,2,1.99764196308445,0.000262004101727609,0.00167682625105615
64,2,1.99787776677601,0.000235803691554848,0.00153272399510602
65,2,1.99808999009841,0.000212223322399341,0.00140067392783536
66,2,1.99828099108857,0.00019100099015934,0.00127970663406775
67,2,1.99845289197971,0.000171900891143384,0.00116892605977532
68,2,1.99860760278174,0.000154710802029001,0.00106750453400069
69,2,1.99874684250356,0.000139239721826057,0.000974678052783222
70,2,1.99887215825321,0.000125315749643473,0.000889741822469247
71,2,1.99898494242789,0.000112784174679303,0.000812046057690253
72,2,1.9990864481851,0.000101505757211351,0.000740992027642363
73,2,1.99917780336659,9.13551814900604E-05,0.000676028343027133
74,2,1.99926002302993,8.22196633412098E-05,0.00061664747505854
75,2,1.99933402072694,7.3997697007E-05,0.000562382497253386
76,2,1.99940061865424,6.65979273062334E-05,0.000512804040258671
77,2,1.99946055678882,5.993813457561E-05,0.000467517449690365
78,2,1.99951450110994,5.3944321118049E-05,0.000426160136833133
