ultra1,ultra2,ultra3,ultra4,ultra5,closest_obstacle
1570,1131,2000,1713,2000,1131
1570,1131,2000,1713,2000,1131
1570,1131,2000,1713,2000,1131
1570,1131,2000,1713,2000,1131
1570,1131,2000,1713,2000,1131
1570,1131,2000,1713,2000,1131
1570,1131,2000,1713,2000,1131
1570,1131,2000,1713,2000,1131
1570,1131,2000,1713,2000,1131
1570,1131,2000,1713,2000,1131
1570,1131,2000,1713,2000,1131
1570,1131,2000,1713,2000,1131
1570,1131,2000,1713,2000,1131
1570,1131,2000,1713,2000,1131
1570,1131,2000,1713,2000,1131
1570,1131,2000,1713,2000,1131
1570,1131,2000,1713,2000,1131
1570,1131,2000,1713,2000,1131
1570,1131,2000,1713,2000,1131
1570,1131,2000,1713,2000,1131
1570,1131,2000,1713,2000,1131
1570,1131,2000,1713,2000,1131
1570,2000,2000,1713,2000,1570
1570,2000,2000,1713,2000,1570
1570,2000,2000,1713,2000,1570
1570,2000,2000,1713,2000,1570
1570,2000,2000,1713,2000,1570
1570,2000,2000,1713,2000,1570
1570,2000,2000,1713,2000,1570
1570,2000,2000,1713,2000,1570
1570,2000,2000,1713,2000,1570
1570,2000,2000,1713,2000,1570
1570,2000,2000,1713,2000,1570
1570,2000,2000,1713,2000,1570
1570,2000,2000,1713,2000,1570
1570,2000,2000,1713,2000,1570
1570,2000,2000,1713,2000,1570
1570,2000,2000,1713,2000,1570
1570,2000,2000,1713,2000,1570
1570,2000,2000,1713,2000,1570
1570,2000,2000,1713,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,2000,2000,1870,2000,1570
1570,580,2000,1870,2000,580
1570,580,2000,1870,2000,580
1570,580,2000,1870,2000,580
1570,580,2000,1870,2000,580
1570,580,2000,1870,2000,580
1570,580,2000,1870,2000,580
1570,580,2000,1870,2000,580
1570,580,2000,1870,2000,580
1570,580,2000,1870,2000,580
1570,580,2000,1870,2000,580
1570,580,2000,1870,2000,580
1570,580,2000,1870,2000,580
1570,580,2000,1870,2000,580
1570,580,2000,1870,2000,580
1570,580,2000,1870,2000,580
1570,580,2000,1870,2000,580
1570,580,2000,1870,2000,580
1570,580,2000,1870,2000,580
1570,580,2000,1870,2000,580
1570,580,2000,2000,2000,580
1570,580,2000,2000,2000,580
1570,580,2000,2000,2000,580
1570,580,2000,2000,2000,580
1570,580,2000,2000,2000,580
1570,580,2000,2000,2000,580
1570,580,2000,2000,2000,580
1570,580,2000,2000,2000,580
1570,580,2000,2000,2000,580
1570,580,2000,2000,2000,580
1570,580,2000,2000,2000,580
1570,580,2000,2000,2000,580
1570,580,2000,2000,2000,580
1570,580,2000,2000,2000,580
1570,580,2000,2000,2000,580
1570,580,2000,2000,2000,580
1570,580,2000,2000,2000,580
1570,580,2000,2000,2000,580
1570,580,2000,2000,2000,580
1570,580,2000,2000,2000,580
1570,580,2000,2000,2000,580
1570,580,2000,2000,2000,580
1570,580,2000,2000,2000,580
1570,580,2000,2000,2000,580
1570,580,2000,2000,2000,580
1570,580,2000,2000,2000,580
1570,580,2000,2000,2000,580
1570,580,2000,2000,2000,580
1570,580,2000,2000,2000,580
1570,580,2000,2000,2000,580
1570,580,2000,2000,2000,580
1570,580,2000,2000,2000,580
1570,580,2000,2000,2000,580
1570,580,2000,2000,2000,580
1570,580,2000,2000,2000,580
1570,580,2000,2000,2000,580
1570,580,2000,2000,2000,580
1570,580,2000,2000,2000,580
1570,580,2000,2000,2000,580
1570,580,2000,2000,2000,580
1570,580,2000,2000,2000,580
1570,580,2000,2000,2000,580
1570,580,2000,2000,2000,580
1570,580,2000,2000,2000,580
1570,580,2000,2000,2000,580
1570,580,2000,2000,2000,580
1570,580,2000,2000,2000,580
1570,580,2000,768,2000,580
1570,580,2000,768,2000,580
1570,580,2000,768,2000,580
1570,580,2000,768,2000,580
1570,580,2000,768,2000,580
1570,580,2000,768,2000,580
1570,580,2000,768,2000,580
1570,580,2000,768,2000,580
1570,580,2000,768,2000,580
1570,580,2000,768,876,580
1570,580,2000,768,876,580
1570,580,2000,768,876,580
1570,580,2000,768,876,580
1570,580,2000,768,876,580
1570,580,2000,768,876,580
1570,580,2000,768,876,580
1570,580,2000,768,876,580
1570,580,2000,768,876,580
1570,580,2000,768,876,580
1570,580,2000,768,876,580
1570,580,2000,768,876,580
1570,580,2000,768,876,580
1570,580,2000,768,876,580
1570,580,2000,768,876,580
1570,580,2000,768,876,580
1570,580,2000,768,876,580
1570,580,2000,768,876,580
1570,580,2000,768,876,580
1570,580,2000,768,876,580
1570,2000,2000,768,876,768
1570,2000,2000,768,876,768
1570,2000,2000,768,876,768
1570,2000,2000,768,876,768
1570,2000,2000,768,876,768
1570,2000,2000,768,876,768
1570,2000,2000,768,876,768
1570,2000,2000,768,876,768
1570,2000,2000,768,876,768
1570,2000,2000,768,876,768
1570,2000,2000,768,876,768
1570,2000,2000,768,876,768
1570,2000,2000,768,876,768
1570,2000,2000,768,876,768
1570,2000,2000,768,876,768
1570,2000,2000,768,876,768
1570,2000,2000,768,876,768
1570,2000,2000,768,876,768
1570,2000,2000,768,876,768
1570,2000,2000,2000,876,876
1570,2000,2000,2000,876,876
1570,2000,2000,2000,876,876
1570,2000,2000,2000,876,876
1570,2000,2000,2000,876,876
1570,2000,2000,2000,876,876
1570,2000,2000,2000,876,876
1570,2000,2000,2000,876,876
1570,2000,2000,2000,876,876
1570,2000,2000,2000,876,876
1570,2000,2000,2000,876,876
1570,2000,2000,2000,876,876
1570,2000,2000,2000,876,876
1570,2000,2000,2000,876,876
1570,2000,2000,2000,876,876
1570,2000,2000,2000,876,876
1570,2000,2000,2000,876,876
1570,2000,2000,2000,876,876
1570,2000,2000,2000,876,876
1570,2000,2000,2000,876,876
1570,2000,2000,2000,876,876
1570,2000,2000,2000,876,876
1570,2000,2000,2000,876,876
1570,2000,2000,2000,876,876
1570,2000,2000,2000,876,876
1570,2000,2000,2000,876,876
1570,2000,2000,2000,876,876
1570,2000,2000,2000,876,876
1570,2000,2000,2000,876,876
1570,2000,2000,2000,876,876
1570,2000,2000,2000,876,876
1570,2000,2000,2000,876,876
1570,2000,2000,2000,876,876
1570,2000,2000,2000,876,876
