ultra1,ultra2,ultra3,ultra4,ultra5,closest_obstacle
2000,2000,2000,1259,2000,1259
2000,2000,2000,1259,2000,1259
2000,2000,2000,1259,2000,1259
2000,2000,2000,1259,2000,1259
2000,2000,2000,1259,2000,1259
2000,2000,2000,1259,2000,1259
2000,2000,2000,1259,2000,1259
2000,2000,2000,1259,2000,1259
2000,2000,2000,1259,2000,1259
2000,2000,2000,1259,2000,1259
2000,2000,2000,1259,2000,1259
2000,2000,2000,1259,2000,1259
2000,2000,2000,1259,2000,1259
2000,2000,2000,1259,2000,1259
2000,2000,2000,1259,2000,1259
2000,2000,2000,1259,2000,1259
2000,2000,2000,1259,2000,1259
2000,2000,2000,1259,2000,1259
2000,2000,2000,1259,2000,1259
2000,2000,2000,1259,2000,1259
2000,2000,2000,1259,2000,1259
2000,2000,2000,1259,2000,1259
2000,2000,2000,1259,2000,1259
2000,2000,2000,1259,2000,1259
2000,2000,2000,1259,2000,1259
2000,2000,2000,1259,2000,1259
2000,2000,2000,1259,2000,1259
2000,2000,2000,1259,2000,1259
2000,2000,2000,1259,2000,1259
2000,2000,2000,1259,2000,1259
2000,2000,2000,1259,2000,1259
2000,2000,2000,1259,2000,1259
2000,2000,2000,1259,2000,1259
2000,2000,2000,1259,2000,1259
2000,2000,2000,1259,2000,1259
2000,2000,2000,1259,2000,1259
2000,2000,2000,942,2000,942
2000,2000,2000,942,2000,942
2000,2000,2000,942,2000,942
2000,2000,2000,942,2000,942
2000,2000,2000,942,2000,942
2000,2000,2000,942,2000,942
2000,2000,2000,942,2000,942
2000,2000,2000,942,2000,942
2000,2000,2000,942,2000,942
2000,2000,2000,942,2000,942
2000,2000,2000,942,2000,942
2000,2000,2000,942,2000,942
2000,2000,2000,942,2000,942
2000,2000,2000,942,2000,942
2000,2000,2000,942,2000,942
2000,2000,2000,942,2000,942
2000,2000,2000,942,2000,942
2000,2000,2000,942,2000,942
2000,2000,2000,942,2000,942
2000,2000,2000,942,2000,942
1719,2000,2000,942,2000,942
1719,2000,2000,942,2000,942
1719,2000,2000,942,2000,942
1719,2000,2000,942,2000,942
1719,2000,2000,942,2000,942
1719,2000,2000,942,2000,942
1719,2000,2000,942,2000,942
1719,2000,2000,942,2000,942
1719,786,2000,942,2000,786
1719,786,2000,942,2000,786
1719,786,2000,942,2000,786
1719,786,2000,942,2000,786
1719,786,2000,942,2000,786
1719,786,2000,942,2000,786
1719,786,2000,942,2000,786
1719,786,2000,942,2000,786
1719,786,2000,942,2000,786
1719,786,2000,942,2000,786
1719,786,2000,942,2000,786
1719,786,2000,942,2000,786
1719,786,2000,942,2000,786
1719,786,2000,942,2000,786
1719,786,2000,942,2000,786
1719,786,2000,942,2000,786
1719,786,2000,942,2000,786
1719,786,2000,942,2000,786
1719,786,2000,942,2000,786
1719,786,2000,1287,2000,786
1719,786,2000,1287,2000,786
1719,786,2000,1287,2000,786
1719,786,2000,1287,2000,786
1719,786,2000,1287,2000,786
1719,786,2000,1287,2000,786
1719,786,2000,1287,2000,786
1719,786,2000,1287,2000,786
1719,786,2000,1287,2000,786
1719,786,2000,1287,2000,786
1719,786,2000,1287,2000,786
1719,786,2000,1287,2000,786
1719,786,2000,1287,2000,786
1719,786,2000,1287,2000,786
1719,786,2000,1287,2000,786
