Time,position,speed,result
131,-1.99868628188654,-0.00153241361003633,-1
132,-1.94881765369789,0.00360769056983273,-1
133,-1.9039358883281,0.00773509804982834,0
134,-1.86354229949529,0.0110009471281265,0
135,-1.82718806954576,0.0135362754102667,0
136,-1.79446926259118,0.0154545285646977,0
137,-1.76502233633207,0.0168537683341397,0
138,-1.73852010269886,0.0178186148640464,0
139,-1.71466809242897,0.0184219544046304,0
140,-1.69320128318608,0.0187264398884571,0
141,-1.67388115486747,0.0187858087314721,0
142,-1.65649303938072,0.0186460394069996,0
143,-1.64084373544265,0.0183463658601068,0
144,-1.57675936189838,0.0229201666285226,0
145,-1.51908342570855,0.0263957435846542,0
146,-1.46717508313769,0.0289470034832743,0
147,-1.42045757482392,0.0307240539663238,0
148,-1.37841181734153,0.0318562243179306,0
149,-1.34057063560738,0.0324547200595529,0
150,-1.30651357204664,0.0326149544096713,1
151,-1.27586221484198,0.0324185946891706,1
152,-1.24827599335778,0.0319353573686733,1
153,-1.223448394022,0.0312245815653838,0
154,-1.2011035546198,0.0303366073490654,0
155,-1.18099319915782,0.0293139821603568,0
156,-1.16289387924204,0.0281925159358993,0
157,-1.14660449131783,0.0270022031347298,0
158,-1.13194404218605,0.0257680277344352,0
159,-1.11874963796745,0.0245106653828522,0
160,-1.1068746741707,0.0232470952242414,0
161,-1.09618720675363,0.0219911324435243,0
162,-1.08656848607827,0.0207538912667081,0
163,-1.02791163747044,0.02454418700082,0
164,-0.975120473723397,0.0273688846754424,0
165,-0.927608426351057,0.0293832009451322,1
166,-0.884847583715952,0.0307209651141295,1
167,-0.846362825344357,0.0314973444398761,1
168,-0.811726542809921,0.031811238249332,1
169,-0.780553888528929,0.031747379852498,1
170,-0.752498499676036,0.0313781807525375,1
171,-0.727248649708432,0.0307653476740441,1
172,-0.654523784737589,0.034961299403724,1
173,-0.58907140626383,0.0380104073107275,1
174,-0.530164265637447,0.0401000806422931,2
175,-0.477147839073702,0.0413917152344382,2
176,-0.429433055166332,0.0420240221017314,2
177,-0.386489749649699,0.0421159504432216,2
178,-0.347840774684729,0.0417692528953965,2
179,-0.313056697216256,0.0410707353527041,2
180,-0.28175102749463,0.0400942287895963,2
181,-0.253575924745167,0.0389023161855829,2
182,-0.228218332270651,0.0375478438144763,2
183,-0.205396499043586,0.0360752427557352,2
184,-0.184856849139227,0.0345216834705975,1
185,-0.166371164225304,0.03291808361493,1
186,-0.149734047802774,0.0312899868956901,1
187,-0.121284578720247,0.0280401022459589,1
188,-0.121284578720247,0.0280401022459589,1
189,-0.0591561208482222,0.0314489378085655,1
190,-0.00324050876339995,0.0338956052361912,2
191,0.0470835421129401,0.035538449800206,2
192,0.092375187901646,0.036513769399056,2
193,0.092375187901646,0.036513769399056,2
194,0.133137669111481,0.0369133998310058,2
195,0.2028415119803,0.0365238208259018,2
196,0.23255736078227,0.0358430236235087,2
197,0.259301624704043,0.0349331476533351,2
198,0.283371462233639,0.0338468166409612,2
199,0.305034316010275,0.0326284203545287,2
200,0.324530884409247,0.031315235158973,2
201,0.342077795968323,0.0299384027989833,2
202,0.40787001637149,0.0335237845594017,2
203,0.467083014734341,0.0360927059397466,2
204,0.520374713260907,0.0378126051984286,2
205,0.568337241934817,0.0388275975459766,2
206,0.611503517741335,0.0392614653720308,2
207,0.650353165967201,0.0392202836574144,2
208,0.685317849370481,0.0387947236320009,2
209,0.716786064433433,0.038062072775096,2
210,0.74510745799009,0.0370880048532521,2
211,0.770596712191081,0.035928129788026,2
212,0.793537040971973,0.0346293496873126,2
213,0.814183336874776,0.0332310443088616,2
214,0.832765003187298,0.0317661065092277,2
215,0.849488502868568,0.0302618458264319,2
216,0.864539652581711,0.0287407762151031,2
217,0.87808568732354,0.0272213020677756,2
218,0.890277118591186,0.0257183149877627,2
219,0.901249406732068,0.0242437123030745,2
220,0.911124466058861,0.0228068470054464,2
221,0.970012019452975,0.0264149176443132,2
222,1.02301081750768,0.0290733056853521,2
223,1.07070973575691,0.0309358669417401,2
224,1.11363876218122,0.032135182889997,2
225,1.1522748859631,0.0327852769791851,2
226,1.18704739736679,0.0329840004216356,2
227,1.21834265763011,0.0328151264058042,2
228,1.2465083918671,0.0323501871889227,2
229,1.27185755268039,0.0316500845513595,2
230,1.29467179741235,0.0307665005694196,2
231,1.31520461767111,0.0297431325383542,2
232,1.383684155904,0.0336167731078076,3
233,1.4453157403136,0.0364182542379869,3
234,1.50078416628224,0.0383232714110522,3
235,1.55070574965402,0.0394831026071245,3
236,1.59563517468862,0.0400277348498719,3
237,1.63607165721975,0.0400686096179985,3
238,1.67246449149778,0.0397010320840011,3
239,1.705218042348,0.0390062839606232,3
240,1.7346962381132,0.0380534751410809,3
241,1.76122661430188,0.0369011652458408,3
242,1.78510395287169,0.0355987825782379,3
243,1.80659355758452,0.0341878647916972,3
244,1.82593420182607,0.0327031427366822,3
245,1.84334078164346,0.0311734864447533,3
246,1.85900670347912,0.0296227299838433,3
247,1.87310603313121,0.0280703899506678,3
248,1.88579542981809,0.026532290624289,2
249,1.89721588683628,0.0250211072636792,2
250,1.90749429815265,0.0235468376689485,2
251,1.91674486833738,0.0221172109205272,2
252,1.92507038150365,0.0207380411451006,2
253,1.93256334335328,0.0194135332155541,2
254,1.93930700901795,0.0181465464604659,2
255,1.94537630811616,0.0169388217242397,2
256,1.95083867730454,0.0157911764706542,2
257,1.95575480957409,0.0147036720505434,2
258,1.96017932861668,0.0136757567497481,2
259,1.96416139575501,0.0127063877886065,2
260,1.96774525617951,0.0117941350521958,2
261,1.97097073056156,0.0109372689851811,2
262,1.9738736575054,0.0101338347810474,2
263,1.97648629175486,0.00938171472788862,1
264,1.97883766257938,0.00867868033755114,1
265,1.98095389632144,0.00802243567800226,1
266,1.98285850668929,0.00741065314698765,1
267,1.98285850668929,0.00741065314698765,1
268,1.9875038513765,0.00581890443160414,1
269,1.98457265602037,0.00581890443160414,1
270,1.98875346623885,0.00536197547467877,1
271,1.98987811961496,0.00493824326482243,1
272,1.99089030765347,0.00454563774219058,1
273,1.99180127688812,0.00418217089143686,1
274,1.99262114919931,0.00384594103341198,1
275,1.99335903427938,0.0035351354380777,1
276,1.99402313085144,0.00324803155147617,1
277,1.99515873598967,0.00273848920136979,1
278,1.99515873598967,0.00273848920136979,1
279,1.9956428623907,0.00251305292133617,1
280,1.99607857615163,0.00230531900529556,1
281,1.99647071853647,0.00211400134324972,1
282,1.99682364668282,0.0019378940235601,1
283,1.99714128201454,0.00177586815437589,1
284,1.99742715381308,0.00162686851879293,1
285,1.99768443843178,0.00148991012878281,1
286,1.9979159945886,0.00136407473158677,1
287,1.99812439512974,0.00124850731254212,1
288,1.99831195561676,0.00114241262999051,1
289,1.99848076005509,0.00104505181082381,1
290,1.99863268404958,0.000955739029190543,1
291,1.99876941564462,0.000873838285775691,1
292,1.99889247408016,0.000798760300751905,1
293,1.99900322667214,0.000729959529875127,1
294,1.99910290400493,0.000666931310166185,1
295,1.99919261360444,0.000609209139100283,1
296,1.99927335224399,0.000556362089145903,1
297,1.94934601701959,-0.00449200764220861,1
298,1.90441141531763,-0.00853626704818369,0
299,1.86397027378587,-0.0117267544965417,0
300,1.82757324640728,-0.0141937817847462,0
301,1.79481592176656,-0.0160501360703444,0
302,1.7653343295899,-0.0173932816809755,0
303,1.73880089663091,-0.018307296808777,0
304,1.71492080696782,-0.0188645760942084,0
305,1.69342872627104,-0.0191273265544657,0
306,1.67408585364393,-0.0191488811617295,0
307,1.60667726827954,-0.0239748515819959,0
308,1.54600954145159,-0.0276441391065917,0
309,1.49140858730643,-0.0303398206104484,0
310,1.44226772857578,-0.0322199244224678,0
311,1.39804095571821,-0.0334206092659789,-1
312,1.35823686014639,-0.0340589578965631,-1
313,1.32241317413175,-0.0342354307083706,-1
314,1.29017185671857,-0.034036019378851,-1
315,1.26115467104671,-0.0335341360081516,-1
316,1.23503920394204,-0.0327922691178036,-1
317,1.21153528354784,-0.0318634342454437,-1
318,1.19038175519306,-0.0307924436563777,0
319,1.17134357967375,-0.0296170168426705,0
320,1.15420922170637,-0.0283687509551409,0
321,1.13878829953574,-0.0270739680766906,0
322,1.12490946958216,-0.0257544542643789,0
323,1.10117667036155,-0.0231094784066259,0
324,1.10117667036155,-0.0231094784066259,0
325,1.0910590033254,-0.0218102972695788,0
326,1.08195310299286,-0.0205398575758749,0
327,1.07375779269357,-0.019305402848216,0
328,1.06638201342421,-0.0181124404903301,0
329,1.05974381208179,-0.0169650165755392,0
330,1.00376943087361,-0.0208659530388032,0
331,0.953392487786252,-0.023817052043659,0
332,0.908053239007627,-0.0259692717171557,0
333,0.867247915106864,-0.0274528769355164,-1
334,0.830523123596178,-0.0283800683930334,-1
335,0.74747081123656,-0.0338472927896918,-1
336,0.672723730112904,-0.0379372716230882,-1
337,0.605451357101614,-0.0408707817619085,-2
338,0.544906221391452,-0.0428382171567338,-2
339,0.490415599252307,-0.0440034576549749,-2
340,0.441374039327076,-0.0445072678820005,-2
341,0.397236635394369,-0.0444702814870712,-2
342,0.357512971854932,-0.0439956196923078,-2
343,0.321761674669439,-0.0431711874416263,-2
344,0.289585507202495,-0.0420716854441581,-2
345,0.260626956482245,-0.0407603719717672,-2
346,0.260626956482245,-0.0407603719717672,-2
347,0.189997051275557,-0.0360475462099369,-2
348,0.189997051275557,-0.0360475462099369,-2
349,0.234564260834021,-0.0343427621016987,-1
350,0.153897611533201,-0.0326184593530089,-1
351,0.138507850379881,-0.03089558953304,-1
352,0.112191358807704,-0.0275185688286003,-1
353,0.112191358807704,-0.0275185688286003,-1
354,0.100972222926933,-0.0258886255338173,-1
355,0.0908750006342399,-0.0243094852097049,-1
356,0.0817875005708159,-0.0227872866950768,-1
357,0.0236087505137343,-0.0263264330312773,-1
358,-0.0287521245376391,-0.0289298772332869,-1
359,-0.0758769120838752,-0.0307493682645818,-1
360,-0.118289220875488,-0.0319156623172849,-1
361,-0.156460298787939,-0.0325412038768015,-2
362,-0.190814268909145,-0.032722480501242,-2
363,-0.221732842018231,-0.0325420897620263,-2
364,-0.299559557816408,-0.0370705523656414,-2
365,-0.369603602034767,-0.0403679015509132,-2
366,-0.48264324183129,-0.0476350753754742,-3
367,-0.584378917648161,-0.0530451354196139,-3
368,-0.675941025883345,-0.0568968327011709,-3
369,-0.75834692329501,-0.0594477391722203,-4
370,-0.832512230965509,-0.0609194960220482,-4
371,-0.899261007868958,-0.0615024241101883,-4
372,-0.959334907082063,-0.0613595716204799,-4
373,-1.01340141637386,-0.0606302653876112,-4
374,-1.06206127473647,-0.0594332246851116,-4
375,-1.10585514726282,-0.0578692894692357,-4
376,-1.14526963253654,-0.0560238090496839,-4
377,-1.18074266928289,-0.0539687318193501,-4
378,-1.2126684023546,-0.0517644319445862,-3
379,-1.24140156211914,-0.0494613047265816,-3
380,-1.26726140590722,-0.0471011586327321,-3
381,-1.2905352653165,-0.0447184287103866,-3
382,-1.36148173878485,-0.0473412331861829,-3
383,-1.42533356490637,-0.0489922924797161,-3
384,-1.48280020841573,-0.0498397275826808,-4
385,-1.53452018757416,-0.0500277527402554,-4
386,-1.58106816881674,-0.0496797755904883,-4
387,-1.67296135193507,-0.0539011163432721,-4
388,-1.75566521674156,-0.0567813911895942,-4
389,-1.8300986950674,-0.0585465999032192,-4
390,-1.89708882556066,-0.0593909529622232,-4
391,-1.9573799430046,-0.0594809694103942,-4
392,-2.01164194870414,-0.0589590730393088,-4
393,-2.06047775383372,-0.0579467462483366,-4
394,-2.10442997845035,-0.0565472940851657,-4
395,-2.14398698060532,-0.0548482648921456,-4
396,-2.17958828254478,-0.0529235685968779,-4
397,-2.21162945429031,-0.0508353289117422,-4
398,-2.29046650886128,-0.0536355014776649,-4
399,-2.36141985797515,-0.0553672862412857,-5
400,-2.42527787217763,-0.0562163590374056,-5
401,-2.48275008495987,-0.0563419444118887,-5
402,-2.53447507646388,-0.0558802491211012,-5
403,-2.58102756881749,-0.0549474734443522,-5
404,-2.62292481193575,-0.053642450411742,-5
405,-2.66063233074217,-0.0520489572512104,-5
406,-2.69456909766795,-0.0502377382186677,-4
407,-2.72511218790116,-0.0482682734201214,-4
408,-2.75260096911104,-0.0461903241990977,-4
409,-2.77734087219994,-0.0440452820880775,-4
410,-2.79960678497994,-0.0418673451572704,-4
411,-2.81964610648195,-0.0396845427917439,-4
412,-2.83768149583376,-0.03751962744775,-4
413,-2.85391334625038,-0.0353908497446374,-4
414,-2.86852201162534,-0.0333126313076699,-4
415,-2.88166981046281,-0.0312961480606495,-3
416,-2.89350282941653,-0.0293498351499565,-3
417,-2.90415254647487,-0.0274798233407956,-3
418,-2.96373729182739,-0.0306903155419673,-3
419,-3.01736356264465,-0.0329839110694967,-4
420,-3.06562720638018,-0.0345118843361005,-4
421,-3.10906448574217,-0.0354044238386886,-4
422,-3.14815803716795,-0.0357733365973981,-4
423,-3.18334223345115,-0.0357144225659788,-4
424,-3.21500801010604,-0.0353095579748694,-4
425,-3.24350720909543,-0.0346285220763221,-4
426,-3.26915648818589,-0.0337305977777355,-4
427,-3.2922408393673,-0.0326659731181031,-4
428,-3.31301675543057,-0.0314769674126197,-4
429,-3.31301675543057,-0.0314769674126197,-4
430,-3.36368921470889,-0.0274904020868369,-4
431,-3.377320293238,-0.0261044697310643,-3
432,-3.377320293238,-0.0261044697310643,-3
433,-3.3895882639142,-0.0247208198255779,-3
434,-3.40062943752278,-0.0233528552038781,-3
435,-3.4105664937705,-0.0207044828397313,-3
436,-3.4105664937705,-0.0207044828397313,-3
437,-3.42755885995411,-0.0194389361118236,-3
438,-3.43480297395869,-0.0182194539011002,-3
439,-3.44132267656283,-0.0170494787714032,-3
440,-3.44719040890654,-0.0159313041286346,-3
441,-3.45247136801589,-0.0148662696267057,-3
442,-3.4572242312143,-0.0138549289838763,-3
443,-3.46150180809287,-0.0128971937733457,-3
444,-3.46535162728358,-0.0119924563150824,-3
445,-3.46881646455522,-0.0111396944107383,-3
446,-3.4719348180997,-0.0103375603241122,-3
447,-3.47474133628973,-0.00958445611070398,-3
448,-3.47726720266076,-0.00887859713673626,-3
449,-3.47954048239468,-0.00821806539645506,-2
450,-3.48158643415521,-0.00760085403286271,-2
451,-3.48342779073969,-0.0070249042880243,-2
452,-3.48508501166572,-0.00648813595182493,-2
453,-3.48657651049915,-0.00598847223998519,-2
454,-3.48791885944924,-0.00552385991099517,-2
455,-3.48912697350431,-0.00509228532540332,-2
456,-3.49021427615388,-0.00469178705781984,-2
457,-3.49119284853849,-0.00432046559049907,-2
458,-3.49207356368464,-0.00397649054606423,-2
459,-3.49286620731618,-0.00365810585461138,-2
460,-3.49357958658456,-0.00336363319598847,-2
461,-3.49422162792611,-0.00309147401054402,-2
462,-3.4947994651335,-0.00284011033022856,-2
463,-3.49531951862015,-0.00260810464587076,-2
464,-3.49578756675813,-0.00239409899508221,-2
465,-3.49620881008232,-0.00219681342799267,-2
466,-3.49658792907409,-0.00201504398437022,-2
467,-3.49692913616668,-0.00184766029519232,-2
468,-3.49723622255001,-0.00169360290400632,-2
469,-3.49751260029501,-0.00155188038810561,-2
470,-3.49776134026551,-0.00142156634634496,-2
471,-3.49798520623896,-0.00130179630905537,-2
472,-3.49818668561506,-0.00119176461576026,-2
473,-3.49836801705356,-0.00109072129803363,-2
474,-3.4985312153482,-0.000997968997694705,-2
475,-3.49867809381338,-0.000912859944443248,-2
476,-3.49881028443204,-0.000834793011865122,-2
477,-3.49892925598884,-0.000763210866358206,-2
478,-3.49903633038995,-0.000697597219834009,-2
479,-3.49913269735096,-0.000637474193951087,-2
480,-3.49921942761586,-0.000582399801046392,-2
481,-3.49929748485428,-0.000531965544783134,-2
482,-3.49936773636885,-0.00048579414176205,-2
483,-3.49943096273196,-0.000443537363897374,-2
484,-3.44948786645877,0.004595125999812,-2
485,-3.40453907981289,0.00863049206441847,-1
486,-3.3640851718316,0.0118128336561055,-1
487,-3.32767665464844,0.014272402008811,-1
488,-3.2949089891836,0.0161219283544143,-1
489,-3.26541809026524,0.0174588254108089,-1
490,-3.23887628123871,0.0183671237723804,-1
491,-3.21498865311484,0.0189191742075295,-1
492,-3.19348978780336,0.019177143317925,-1
493,-3.17414080902302,0.0191943268641661,-1
494,-3.15672672812072,0.0190163022679797,-1
495,-3.14105405530865,0.0186819393223889,-1
496,-3.12694864977778,0.0182242859432365,-1
497,-3.1142537848,0.0176713438466907,-1
498,-3.10282840632,0.0170467473100217,-1
499,-3.092545565688,0.0163703566422196,-1
500,-3.0832910091192,0.0156587766348777,-1
501,-3.07496190820728,0.0149258090625819,-1
502,-3.06746571738655,0.0141828472383966,-1
503,-3.0607191456479,0.0134392196884225,-1
504,-3.05464723108311,0.0127024891760592,-1
505,-3.0491825079748,0.0119787125692844,-1
506,-2.94426425717732,0.0212726663921039,0
507,-2.84983783145959,0.0285880423246667,0
508,-2.76485404831363,0.0342276164067959,0
509,-2.68836864348227,0.0384533952492526,0
510,-2.61953177913404,0.0414917421591499,0
511,-2.61953177913404,0.0414917421591499,0
512,-2.45163866698871,0.0453021022669775,0
513,-2.45163866698871,0.0453021022669775,0
514,-2.36582732026086,0.0448241988420486,0
515,-2.36582732026086,0.0448241988420486,0
516,-2.32924458823477,0.0440000521604523,0
517,-2.32924458823477,0.0440000521604523,0
518,-2.2963201294113,0.0415664448381923,0
519,-2.24001930482315,0.0400766815190747,0
520,-2.21601737434083,0.0384692064153987,0
521,-2.19441563690675,0.0367824595172672,0
522,-2.17497407321608,0.035048369934608,0
523,-2.10747666589447,0.038293273673308,0
524,-2.04672899930502,0.0405387129649219,0
525,-1.99205609937452,0.0419521316614799,1
526,-1.94285048943707,0.0426774794890771,1
527,-1.89856544049336,0.0428382364345401,1
528,-1.85870889644402,0.0425400671960197,1
529,-1.82283800679962,0.0418731494408579,1
530,-1.79055420611966,0.0409142145647684,1
531,-1.76149878550769,0.0397283351694881,1
532,-1.73534890695692,0.0383704895076163,1
533,-1.71181401626123,0.0368869296264239,0
534,-1.69063261463511,0.0353163768263938,0
535,-1.5715693531716,0.0436910652901055,1
536,-1.46441241785444,0.0500376522928109,1
537,-1.36797117606899,0.0546780112420742,2
538,-1.28117405846209,0.0578899218785567,2
539,-1.20305665261589,0.059912670275322,2
540,-1.1327509873543,0.0609519697739487,2
541,-1.06947588861887,0.0611842826700968,2
542,-1.01252829975698,0.0607606132892758,2
543,-0.961275469781282,0.059809834957918,2
544,-0.915147922803154,0.058441606159939,2
545,-0.873633130522839,0.0567489247719767,2
546,-0.836269817470555,0.0548103636000074,2
547,-0.802642835723499,0.0526920254147122,2
548,-0.772378552151149,0.050449251230476,2
549,-0.745140696936035,0.0481281116289399,2
550,-0.720626627242431,0.0457667074354062,2
551,-0.698563964518188,0.0433963029642899,2
552,-0.578707568066369,0.0510423123130428,2
553,-0.470836811259732,0.0567251567624022,3
554,-0.373753130133759,0.0607610091987593,3
555,-0.286377817120383,0.063422439580221,3
556,-0.207740035408345,0.0649439737934027,3
557,-0.13696603186751,0.0655269767681459,3
558,-0.0732694286807593,0.0653439394100064,3
559,-0.0159424858126834,0.0645422397558134,3
560,0.035651762768585,0.0632474406383589,3
561,0.0820865864917265,0.0615661789468371,3
562,0.123877927842554,0.0595886951872361,3
563,0.161490135058298,0.057391046390087,3
564,0.195341121552469,0.0550370404004953,3
565,0.225807009397222,0.0525799251449211,3
566,0.3532263084575,0.0600638625364568,3
567,0.46790367761175,0.0655252131982361,4
568,0.571113309850575,0.069293655102295,4
569,0.664001978865517,0.0716531564935597,4
570,0.747601780978965,0.0728478210555486,4
571,0.822841602881069,0.0730870211402041,4
572,0.890557442592962,0.072549902997373,4
573,0.951501698333666,0.0713893382717061,4
574,1.0063515285003,0.0697353874611988,4
575,1.05571637565027,0.0676983334300759,4
576,1.10014473808524,0.0653713363305657,4
577,1.14013026427672,0.0628327553166567,4
578,1.22611723784905,0.0651481771422238,4
579,1.30350551406414,0.066372187049511,4
580,1.37315496265773,0.0666999132039185,4
581,1.48583946639195,0.0712983722569493,5
582,1.58725551975276,0.0743101403673348,5
583,1.67852996777748,0.0760065711330738,5
584,1.76067697099973,0.0766206143419916,5
585,1.83460927389976,0.0763517831977951,5
586,1.90114834650979,0.0753705121390179,5
587,1.96103351185881,0.0738219774600183,5
588,2.01493016067293,0.0718294445954284,5
589,2.06343714460563,0.0694971985291563,5
590,2.06343714460563,0.0694971985291563,5
591,2.18174567841751,0.0612719351138381,5
592,2.18174567841751,0.0612719351138381,5
593,2.10709343014507,0.0583272848182792,5
594,2.29221399951818,0.0603588452306937,5
595,2.36299259956636,0.0614008207124425,5
596,2.42669333960973,0.0616308126455346,5
597,2.48402400564875,0.0612007979848839,5
598,2.53562160508388,0.060240478129908,5
599,2.53562160508388,0.060240478129908,5
600,2.62385350011794,0.0571535983937157,5
601,2.66146815010615,0.0551997035531647,5
602,2.69532133509553,0.0530650516967868,5
603,2.72578920158598,0.0508053331761528,4
604,2.75321028142738,0.0484669078426777,4
605,2.77788925328464,0.0460881142441361,4
606,2.80010032795618,0.0437004102868761,4
607,2.82009029516056,0.0413293659786267,4
608,2.83808126564451,0.0389955264291584,4
609,2.85427313908005,0.0367151611297975,4
610,2.86884582517205,0.0345009136260172,4
611,2.88196124265484,0.032362364011695,4
612,2.89376511838936,0.030306515183977,3
613,2.90438860655042,0.0283382124816857,3
614,2.96394974589538,0.0314605051680129,4
615,3.01755477130584,0.0336749571922578,4
616,3.06579929417526,0.0351319137599736,4
617,3.10921936475773,0.0359607294422236,4
618,3.14829742828196,0.0362724628504239,4
619,3.18346768545376,0.036162242282562,4
620,3.21512091690839,0.0357113411997681,4
621,3.24360882521755,0.0349889979107074,4
622,3.26924794269579,0.0340540098674612,4
623,3.29232314842621,0.0329561294537572,4
624,3.31309083358359,0.0317372850241193,4
625,3.33178175022523,0.0304326481858715,4
626,3.34860357520271,0.029071565865032,4
627,3.36374321768244,0.0276783735265017,4
628,3.3773688959142,0.0262731039970271,3
629,3.38963200632278,0.0248721046381824,3
630,3.4006688056905,0.0234885741111364,3
631,3.41060192512145,0.0221330286431178,3
632,3.4195417326093,0.0208137065275915,3
633,3.42758755934837,0.0195369185487394,3
634,3.43482880341354,0.0183073511003817,3
635,3.44134592307218,0.0171283279562082,3
636,3.44721133076496,0.0160020359298655,3
637,3.45249019768847,0.0149297190292293,3
638,3.45724117791962,0.0139118451494217,3
639,3.46151706012766,0.0129482488552834,3
640,3.46536535411489,0.0120382533684784,3
641,3.4688288187034,0.0111807744904817,3
642,3.47194593683306,0.0103744088543994,3
643,3.47475134314976,0.00961750860062885,3
644,3.47727620883478,0.0089082443090684,3
645,3.4795485879513,0.00824465778981374,2
646,3.48159372915617,0.00762470613131935,2
647,3.48343435624056,0.00704629822662569,2
648,3.4850909206165,0.00650732484155755,2
649,3.48658182855485,0.00600568315123678,2
650,3.48792364569937,0.00553929655056462,2
651,3.48913128112943,0.00510613043851452,2
652,3.49021815301649,0.00470420458336878,2
653,3.49119633771484,0.00433160259486702,2
654,3.49207670394335,0.00398647895823196,2
655,3.49286903354902,0.00366706402297523,2
656,3.49358213019412,0.00337166728518754,2
657,3.4942239171747,0.00309867925472765,2
658,3.49480152545723,0.00284657215750783,2
659,3.49532137291151,0.00261389968718472,2
660,3.49578923562036,0.00239929598935113,2
661,3.49621031205832,0.00220147403421243,2
662,3.49658928085249,0.00201922351020794,2
663,3.49693035276724,0.00185140835066222,2
664,3.49723731749052,0.00169696398792356,2
665,3.49751358574147,0.00155489441422601,2
666,3.49776222716732,0.00142426911538875,2
667,3.49798600445059,0.00130421993217668,2
668,3.49818740400553,0.00119393789445313,2
669,3.49836866360498,0.00109267006495255,2
670,3.49853179724448,0.000999716422407519,2
671,3.49867861752003,0.000914426807722002,2
672,3.49881075576803,0.000836197951749487,2
673,3.49892968019122,0.000698726737092565,2
674,3.49913304095489,0.000638486941662306,2
675,3.49913304095489,0.000638486941662306,2
676,3.49913304095489,0.000638486941662306,2
677,3.36386798685612,-0.0116634759147321,1
