Time,Right Motor Speed,Left Motor Speed
0,51,55
1,51,55
2,51,55
3,51,55
4,51,55
5,51,55
6,51,55
7,51,55
8,51,55
9,51,55
10,51,55
11,51,55
12,51,55
13,51,55
14,51,55
15,51,55
16,51,55
17,51,55
18,51,55
19,51,55
20,51,55
21,51,55
22,51,55
23,51,55
24,51,55
25,51,55
26,51,55
27,51,55
28,51,55
29,51,55
30,51,55
31,51,55
32,51,55
33,51,55
34,51,55
35,51,55
36,51,55
37,51,55
38,51,55
39,51,55
40,51,55
41,51,55
42,51,55
43,51,55
44,51,55
45,51,55
46,51,55
47,51,55
48,51,55
49,51,55
50,51,55
51,51,55
52,51,55
53,51,55
54,51,55
55,51,55
56,51,55
57,51,55
58,51,55
59,51,55
60,51,55
61,51,55
62,51,55
63,51,55
64,51,55
65,51,55
66,51,55
67,51,55
68,51,55
69,51,55
70,51,55
71,51,55
72,51,55
73,51,55
74,51,55
75,51,55
76,51,55
77,51,55
78,51,55
79,51,55
80,51,55
81,51,55
82,51,55
83,51,55
84,51,55
85,51,55
86,51,55
87,51,55
88,51,55
89,51,55
90,51,55
91,51,55
92,51,55
93,51,55
94,51,55
95,51,55
96,51,55
97,51,55
98,51,55
99,51,55
100,51,55
101,51,55
102,51,55
103,51,55
104,51,55
105,51,55
106,51,55
107,51,55
108,51,55
109,51,55
110,51,55
111,51,55
112,51,55
113,51,55
114,51,55
115,51,55
116,51,55
117,51,55
118,51,55
119,51,55
120,51,55
121,51,55
122,51,55
123,51,55
124,51,55
125,51,55
126,51,55
127,51,55
128,51,55
129,51,55
130,51,55
131,51,55
132,51,55
133,51,55
134,51,55
135,51,55
136,51,55
137,51,55
138,51,55
139,51,55
140,51,55
141,51,55
142,51,55
143,51,55
144,51,55
145,51,55
146,51,55
147,51,55
148,51,55
149,51,55
150,51,55
151,51,55
152,51,55
153,51,55
154,51,55
155,51,55
156,51,55
157,51,55
158,51,55
159,51,55
160,51,55
161,51,55
162,51,55
163,51,55
164,51,55
165,51,55
166,51,55
167,51,55
168,51,55
169,51,55
170,51,55
171,51,55
172,51,55
173,51,55
174,51,55
175,51,55
176,51,55
177,51,55
178,51,55
179,51,55
180,51,55
181,51,55
182,51,55
183,51,55
184,51,55
185,51,55
186,51,55
187,51,55
188,51,55
189,51,55
190,51,55
191,51,55
192,51,55
193,51,55
194,51,55
195,51,55
196,51,55
197,51,55
198,51,55
199,51,55
200,51,55
201,51,55
202,51,55
203,51,55
204,51,55
205,51,55
206,51,55
207,51,55
208,51,55
209,51,55
210,51,55
211,51,55
212,51,55
213,51,55
214,51,55
215,51,55
216,51,55
217,51,55
218,51,55
219,51,55
220,51,55
221,51,55
222,51,55
223,51,55
224,51,55
225,51,55
226,51,55
227,51,55
228,51,55
229,51,55
230,51,55
231,51,55
232,51,55
233,51,55
234,51,55
235,51,55
236,51,55
237,51,55
238,51,55
239,51,55
240,51,55
241,51,55
242,51,55
243,51,55
244,51,55
245,51,55
246,51,55
247,51,55
248,51,55
249,51,55
250,51,55
251,51,55
252,51,55
253,51,55
254,51,55
255,51,55
256,51,55
257,51,55
258,51,55
259,51,55
260,51,55
261,51,55
262,51,55
263,51,55
264,51,55
265,51,55
266,51,55
267,51,55
268,51,55
269,51,55
270,51,55
271,51,55
272,51,55
273,51,55
274,51,55
275,51,55
276,51,55
277,51,55
278,51,55
279,51,55
280,51,55
281,51,55
282,51,55
283,51,55
284,51,55
285,51,55
286,51,55
287,51,55
288,51,55
289,51,55
290,51,55
291,51,55
292,51,55
293,51,55
294,51,55
295,51,55
296,51,55
297,51,55
298,51,55
299,51,55
300,51,55
301,51,55
302,51,55
303,51,55
304,51,55
305,51,55
306,51,55
307,51,55
308,51,55
309,51,55
310,51,55
311,51,55
312,51,55
313,51,55
314,51,55
315,51,55
316,51,55
317,51,55
318,51,55
319,51,55
320,51,55
321,51,55
322,51,55
323,51,55
324,51,55
325,51,55
326,51,55
327,51,55
328,51,55
329,51,55
330,51,55
331,51,55
332,51,55
333,51,55
334,51,55
335,51,55
336,51,55
337,51,55
338,51,55
339,51,55
340,51,55
341,51,55
342,51,55
343,51,55
344,51,55
345,51,55
346,51,55
347,51,55
348,51,55
349,51,55
350,51,55
351,51,55
352,51,55
353,51,55
354,51,55
355,51,55
356,51,55
357,51,55
358,51,55
359,51,55
360,51,55
361,51,55
362,51,55
363,51,55
364,51,55
365,51,55
366,51,55
367,51,55
368,51,55
369,51,55
370,51,55
371,51,55
372,51,55
373,51,55
374,51,55
375,51,55
376,51,55
377,51,55
378,51,55
379,51,55
380,51,55
381,51,55
382,51,55
383,51,55
384,51,55
385,51,55
386,51,55
387,51,55
388,51,55
389,51,55
390,51,55
391,51,55
392,51,55
393,51,55
394,51,55
395,51,55
396,51,55
397,51,55
398,51,55
399,51,55
400,51,55
401,51,55
402,51,55
403,51,55
404,51,55
405,51,55
406,51,55
407,51,55
408,51,55
409,51,55
410,51,55
411,51,55
412,51,55
413,51,55
414,51,55
415,51,55
416,51,55
417,51,55
418,51,55
419,51,55
420,51,55
421,51,55
422,51,55
423,51,55
424,51,55
425,51,55
426,51,55
427,51,55
428,51,55
429,51,55
430,51,55
431,51,55
432,51,55
433,51,55
434,51,55
435,51,55
436,51,55
437,51,55
438,51,55
439,51,55
440,51,55
441,51,55
442,51,55
443,51,55
444,51,55
445,51,55
446,51,55
447,51,55
448,51,55
449,51,55
450,51,55
451,51,55
452,51,55
453,51,55
454,51,55
455,51,55
456,51,55
457,51,55
458,51,55
459,51,55
460,51,55
461,51,55
462,51,55
463,51,55
464,51,55
465,51,55
466,51,55
467,51,55
468,51,55
469,51,55
470,51,55
471,51,55
472,51,55
473,51,55
474,51,55
475,51,55
476,51,55
477,51,55
478,51,55
479,51,55
480,51,55
481,51,55
482,51,55
483,51,55
484,51,55
485,51,55
486,51,55
487,51,55
488,51,55
489,51,55
490,51,55
491,51,55
492,51,55
493,51,55
494,51,55
495,51,55
496,51,55
497,51,55
498,51,55
499,51,55
500,51,55
501,51,55
502,51,55
503,51,55
504,51,55
505,51,55
506,51,55
507,51,55
508,51,55
509,51,55
510,51,55
511,51,55
512,51,55
513,51,55
514,51,55
515,51,55
516,51,55
517,51,55
518,51,55
519,51,55
520,51,55
521,51,55
522,51,55
523,51,55
524,51,55
525,51,55
526,51,55
527,51,55
528,51,55
529,51,55
530,51,55
531,51,55
532,51,55
533,51,55
534,51,55
535,51,55
536,51,55
537,51,55
538,51,55
539,51,55
540,51,55
541,51,55
542,51,55
543,51,55
544,51,55
545,51,55
546,51,55
547,51,55
548,51,55
549,51,55
550,51,55
551,51,55
552,51,55
553,51,55
554,51,55
555,51,55
556,51,55
557,51,55
558,51,55
559,51,55
560,51,55
561,51,55
562,51,55
563,51,55
564,51,55
565,51,55
566,51,55
567,51,55
568,51,55
569,51,55
570,51,55
571,51,55
572,51,55
573,51,55
574,51,55
575,51,55
576,51,55
577,51,55
578,51,55
579,51,55
580,51,55
581,51,55
582,51,55
583,51,55
584,51,55
585,51,55
586,51,55
587,51,55
588,51,55
589,51,55
590,51,55
591,51,55
592,51,55
593,51,55
594,51,55
595,51,55
596,51,55
597,51,55
598,51,55
599,51,55
600,51,55
601,51,55
602,51,55
603,51,55
604,51,55
605,51,55
606,51,55
607,51,55
608,51,55
609,51,55
610,51,55
611,51,55
612,51,55
613,51,55
614,51,55
615,51,55
616,51,55
617,51,55
618,51,55
619,51,55
620,51,55
621,51,55
622,51,55
623,51,55
624,51,55
625,51,55
626,51,55
627,51,55
628,51,55
629,51,55
630,51,55
631,51,55
632,51,55
633,51,55
634,51,55
635,51,55
636,51,55
637,51,55
638,51,55
639,51,55
640,51,55
641,51,55
642,51,55
643,51,55
644,51,55
645,51,55
646,51,55
647,51,55
648,51,55
649,51,55
650,51,55
651,51,55
652,51,55
653,51,55
654,51,55
655,51,55
656,51,55
657,51,55
658,51,55
659,51,55
660,51,55
661,51,55
662,51,55
663,51,55
664,51,55
665,51,55
666,51,55
667,51,55
668,51,55
669,51,55
670,51,55
671,51,55
672,51,55
673,51,55
674,51,55
675,51,55
676,51,55
677,51,55
678,51,55
679,51,55
680,51,55
681,51,55
682,51,55
683,51,55
684,51,55
685,51,55
686,51,55
687,51,55
688,51,55
689,51,55
690,51,55
691,51,55
692,51,55
693,51,55
694,51,55
695,51,55
696,51,55
697,51,55
698,51,55
699,51,55
700,51,55
701,51,55
702,51,55
703,51,55
704,51,55
705,51,55
706,51,55
707,51,55
708,51,55
709,51,55
710,51,55
711,51,55
712,51,55
713,51,55
714,51,55
715,51,55
716,51,55
717,51,55
718,51,55
719,51,55
720,51,55
721,51,55
722,51,55
723,51,55
724,51,55
725,51,55
726,51,55
727,51,55
728,51,55
729,51,55
730,51,55
731,51,55
732,51,55
733,51,55
734,51,55
735,51,55
736,51,55
737,51,55
738,51,55
739,51,55
740,51,55
741,51,55
742,51,55
743,51,55
744,51,55
745,51,55
746,51,55
747,51,55
748,51,55
749,51,55
750,51,55
751,51,55
752,51,55
753,51,55
754,51,55
755,51,55
756,51,55
757,51,55
758,51,55
759,51,55
760,51,55
761,51,55
762,51,55
763,51,55
764,51,55
765,51,55
766,51,55
767,51,55
768,51,55
769,51,55
770,51,55
771,51,55
772,51,55
773,51,55
774,51,55
775,51,55
776,51,55
777,51,55
778,51,55
779,51,55
780,51,55
781,51,55
782,51,55
783,51,55
784,51,55
785,51,55
786,51,55
787,51,55
788,51,55
789,51,55
790,51,55
791,51,55
792,51,55
