Time,Right Motor Speed,Left Motor Speed
0,54,0
1,54,54
2,54,54
3,54,54
4,54,54
5,54,54
6,55,53
7,55,53
8,58,50
9,60,0
10,54,0
11,54,0
12,54,0
13,54,0
14,54,0
15,54,0
16,54,0
17,54,0
18,54,0
19,54,0
20,54,0
21,54,0
22,54,52
23,54,52
24,54,52
25,54,52
26,54,52
27,54,52
28,54,52
29,54,52
30,54,52
31,54,52
32,54,0
33,54,0
34,54,0
35,54,0
36,54,0
37,54,0
38,54,0
39,54,0
40,54,0
41,54,0
42,54,0
43,54,0
44,54,54
45,54,54
46,54,54
47,53,55
48,53,55
49,53,55
50,52,56
51,52,56
52,52,56
53,52,56
54,51,57
55,51,57
56,51,57
57,52,56
58,52,56
59,52,56
60,52,56
61,53,55
62,53,55
63,53,55
64,53,55
65,53,55
66,53,55
67,54,54
68,54,54
69,54,54
70,54,54
71,54,54
72,54,54
73,54,54
74,54,54
75,54,54
76,54,54
77,54,54
78,54,54
79,54,54
80,55,53
81,55,53
82,56,52
83,56,52
84,56,52
85,56,52
86,56,52
87,55,53
88,55,53
89,55,53
90,55,53
91,55,53
92,55,53
93,55,53
94,55,53
95,55,53
96,55,53
97,55,53
98,55,53
99,55,53
100,56,52
101,56,52
102,56,52
103,56,52
104,56,52
105,56,52
106,57,51
107,57,51
108,57,51
109,57,51
110,57,51
111,57,51
112,57,51
113,57,51
114,57,51
115,54,0
116,54,0
117,54,0
118,54,0
119,54,0
120,54,0
121,54,0
122,54,0
123,54,0
124,54,0
125,54,0
126,54,0
127,54,0
128,54,52
129,54,52
130,54,52
131,54,52
132,54,52
133,54,52
134,54,52
135,54,52
136,54,52
137,54,52
138,54,0
139,54,0
140,54,0
141,54,0
142,54,0
143,54,0
144,54,0
145,54,0
146,54,0
147,54,0
148,54,0
149,54,0
150,54,0
151,54,52
152,54,52
153,54,52
154,54,52
155,54,52
156,54,52
157,54,52
158,54,52
159,54,52
160,0,0
161,0,0
162,0,0
163,0,0
164,0,0
165,0,0
166,0,0
167,0,0
168,0,0
169,0,0
170,0,0
171,0,0
172,0,0
173,0,0
174,54,54
175,56,52
176,57,51
177,58,50
178,58,50
179,54,0
180,54,0
181,54,0
182,54,0
183,54,0
184,54,0
185,54,0
186,54,0
187,54,0
188,54,0
189,54,0
190,54,0
191,54,0
192,54,52
193,54,52
194,54,52
195,54,52
196,54,52
197,54,52
198,54,52
199,54,52
200,54,52
201,54,0
202,54,0
203,53,0
204,53,0
205,53,0
206,53,0
207,53,0
208,53,0
209,53,0
210,53,0
211,53,0
212,53,0
213,53,0
214,53,55
215,53,55
216,53,55
217,53,55
218,53,55
219,53,55
220,52,56
221,52,56
222,52,56
223,52,56
224,51,57
225,51,57
226,50,58
227,51,57
228,51,57
229,51,57
230,51,57
231,52,56
232,52,56
233,52,56
234,51,57
235,51,57
236,51,57
237,50,58
238,50,58
239,0,59
240,0,59
241,0,59
242,0,59
243,0,59
244,50,58
245,50,58
246,50,58
247,50,58
248,50,58
249,50,58
250,51,57
251,51,57
252,51,57
253,51,57
254,51,57
255,52,56
256,52,56
257,52,56
258,52,56
259,52,56
260,52,56
261,53,55
262,53,55
263,54,54
264,54,54
265,54,54
266,55,53
267,55,53
268,56,52
269,57,51
270,58,50
271,58,50
272,58,50
273,58,50
274,58,50
275,58,50
276,58,50
277,59,0
278,59,0
279,59,0
280,59,0
281,59,0
282,59,0
283,59,0
284,59,0
285,59,0
286,59,0
287,59,0
288,59,0
289,59,0
290,54,0
291,54,0
292,54,0
293,54,0
294,54,0
295,54,0
296,54,0
297,54,0
298,54,0
299,54,0
300,54,0
301,54,0
302,54,52
303,54,52
304,54,52
305,54,52
306,54,52
307,54,52
308,54,52
309,54,52
310,54,52
311,54,52
312,54,0
313,54,0
314,54,0
315,54,0
316,54,0
317,54,0
318,54,0
319,54,0
320,54,0
321,54,0
322,54,0
323,54,0
324,54,52
325,54,52
326,54,52
327,54,52
328,54,52
329,54,52
330,54,52
331,54,52
332,54,52
333,54,54
334,54,54
335,54,54
336,53,55
337,53,55
338,53,55
339,54,54
340,54,54
341,54,54
342,54,54
343,54,54
344,54,54
345,54,54
346,53,55
347,53,55
348,52,56
349,52,56
350,51,57
351,51,57
352,50,58
353,50,58
354,50,58
355,50,58
356,50,58
357,50,58
358,50,58
359,50,58
360,0,59
361,0,60
362,0,60
363,0,60
364,0,61
365,0,62
366,0,62
367,0,62
368,0,62
369,0,52
370,0,52
371,0,52
372,0,52
373,0,52
374,0,52
375,0,52
376,0,52
377,0,52
378,0,52
379,0,52
380,0,52
381,54,52
382,54,52
383,54,52
384,54,52
385,54,52
386,54,52
387,54,52
388,54,52
389,54,52
390,54,52
391,54,52
392,0,52
393,0,52
394,0,52
395,0,52
396,0,52
397,0,52
398,0,52
399,0,52
400,0,52
401,0,52
402,0,52
403,0,52
404,54,52
405,54,52
406,54,52
407,54,52
408,54,52
409,54,52
410,54,52
411,54,52
412,54,52
413,54,52
414,54,52
415,54,52
416,54,52
417,54,52
418,54,52
419,54,52
420,54,52
421,0,52
422,0,52
423,0,52
424,0,52
425,0,52
426,0,52
427,0,52
428,0,52
429,0,52
430,0,52
431,0,52
432,0,52
433,0,52
434,54,52
435,54,52
436,54,52
437,54,52
438,54,52
439,54,52
440,54,52
441,54,52
442,54,52
443,54,52
444,54,52
445,54,54
446,54,54
447,54,54
448,54,54
449,54,54
450,54,54
451,54,54
452,55,53
453,55,53
454,55,53
455,55,53
456,55,53
457,55,53
458,55,53
459,55,53
