Time,Right Motor Speed,Left Motor Speed
0,53,53
1,53,53
2,53,53
3,53,53
4,52,54
5,52,54
6,52,54
7,52,54
8,51,55
9,51,55
10,51,55
11,51,55
12,51,55
13,51,55
14,51,55
15,51,55
16,51,55
17,52,54
18,52,54
19,52,54
20,52,54
21,52,54
22,52,54
23,52,54
24,52,54
25,52,54
26,52,54
27,52,54
28,52,54
29,53,53
30,53,53
31,53,53
32,53,53
33,54,52
34,54,52
35,55,51
36,55,51
37,55,51
38,55,51
39,55,51
40,55,51
41,54,52
42,54,52
43,54,52
44,54,52
45,54,52
46,54,52
47,54,52
48,53,53
49,53,53
50,53,53
51,53,53
52,54,52
53,54,52
54,54,52
55,54,52
56,55,51
57,55,51
58,55,51
59,55,51
60,55,51
61,55,51
62,55,51
63,54,52
64,54,52
65,54,52
66,54,52
67,53,53
68,53,53
69,53,53
70,53,53
71,53,53
72,53,53
73,53,53
74,53,53
75,53,53
76,53,53
77,53,53
78,53,53
79,53,53
80,53,53
81,53,53
82,53,53
83,53,53
84,54,52
85,54,52
86,54,52
87,54,52
88,54,52
89,55,51
90,55,51
91,55,51
92,55,51
93,55,51
94,55,51
95,55,51
96,56,50
97,56,50
98,56,50
99,56,50
100,56,50
101,56,50
102,55,51
103,55,51
104,55,51
105,55,51
106,55,0
107,55,0
108,55,0
109,55,0
110,55,0
111,55,0
112,55,0
113,55,0
114,55,0
115,55,0
116,55,0
117,55,0
118,55,52
119,55,52
120,55,52
121,55,52
122,55,52
123,55,52
124,55,52
125,55,52
126,55,52
127,55,52
128,55,52
129,55,52
130,55,0
131,55,0
132,55,0
133,55,0
134,55,0
135,55,0
136,55,0
137,55,0
138,55,0
139,55,0
140,55,0
141,55,0
